chapter_id,chapter_name,section_id,section_name,req_id,req_description,level1,level2,level3,cwe,nist
V3,Gestione delle sessioni,V3.2,Associazione di Sessione,V3.2.1,Verificare che l'applicazione generi un nuovo token di sessione all'autenticazione dell'utente. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,384,7.1
V3,Gestione delle sessioni,V3.2,Associazione di Sessione,V3.2.2,Verificare che i token di sessione possiedano almeno 64 bit di entropia. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,331,7.1
V3,Gestione delle sessioni,V3.2,Associazione di Sessione,V3.2.3,Verificare che l'applicazione memorizzi i token di sessione solo nel browser utilizzando metodi sicuri come cookie adeguatamente protetti (vedere sezione 3.4) o il session storage in HTML5,✓,✓,✓,539,7.1
V3,Gestione delle sessioni,V3.2,Associazione di Sessione,V3.2.4,Verificare che i token di sessione siano generati utilizzando algoritmi crittografici approvati. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering)),,✓,✓,331,7.1
V3,Gestione delle sessioni,V3.3,Terminazione Sessione,V3.3.1,"Verificare che la disconnessione e la scadenza invalidino il token di sessione, in modo che il pulsante Indietro o una relying party a valle non riprendano una sessione autenticata, anche tra relying party. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,613,7.1
V3,Gestione delle sessioni,V3.3,Terminazione Sessione,V3.3.2,"Se gli autenticatori consentono agli utenti di rimanere collegati, verificare che la riautenticazione avvenga periodicamente sia quando viene utilizzata attivamente sia dopo un periodo di inattività. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering))",30 giorni,"12 ore o 30 minuti di inattività, 2FA opzionale","12 ore o 15 minuti di inattività, con 2FA",613,7.2
V3,Gestione delle sessioni,V3.3,Terminazione Sessione,V3.3.3,"Verificare che l'applicazione consenta di terminare tutte le altre sessioni attive dopo un cambio password riuscito (incluso il cambio tramite reset/recupero password) e che ciò si applichi all'intera l'applicazione, all'accesso federato (se presente) e a qualsiasi relying party.",,✓,✓,613,
V3,Gestione delle sessioni,V3.3,Terminazione Sessione,V3.3.4,Verificare che gli utenti possano visualizzare e (dopo aver reinserito le credenziali di accesso) disconnettersi da una o tutte le sessioni e i dispositivi attualmente attivi.,,✓,✓,613,7.1
V3,Gestione delle sessioni,V3.4,Gestione Sessioni Basate su Cookie,V3.4.1,Verificare che i token di sessione basati su cookie abbiano impostato l'attributo 'Secure'. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,614,7.1.1
V3,Gestione delle sessioni,V3.4,Gestione Sessioni Basate su Cookie,V3.4.2,Verificare che i token di sessione basati su cookie abbiano impostato l'attributo 'HttpOnly'. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,1004,7.1.1
V3,Gestione delle sessioni,V3.4,Gestione Sessioni Basate su Cookie,V3.4.3,Verificare che i token di sessione basati su cookie utilizzino l'attributo 'SameSite' per limitare l'esposizione ad attacchi di Cross-Site Request Forgery (CSRF). ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,16,7.1.1
V3,Gestione delle sessioni,V3.4,Gestione Sessioni Basate su Cookie,V3.4.4,"Verificare che i token di sessione basati su cookie utilizzino il prefisso ""__Host-"" in modo che i cookie vengano inviati solo all'host che ha inizialmente impostato il cookie.",✓,✓,✓,16,7.1.1
V3,Gestione delle sessioni,V3.4,Gestione Sessioni Basate su Cookie,V3.4.5,"Verificare che se l'applicazione viene pubblicata su un nome di dominio con altre applicazioni che impostano o utilizzano cookie di sessione che potrebbero rivelare i cookie di sessione, che sia presente l'attributo 'path' nei token di sessione utilizzando il percorso più specifico possibile. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,16,7.1.1
V3,Gestione delle sessioni,V3.5,Gestione Sessioni Basate su Token,V3.5.1,Verificare che l'applicazione consenta agli utenti di revocare i token OAuth che creano relazioni di fiducia verso le applicazioni collegate.,,✓,✓,290,7.1.2
V3,Gestione delle sessioni,V3.5,Gestione Sessioni Basate su Token,V3.5.2,"Verificare che l'applicazione utilizzi token di sessione anziché segreti e API key statici, salvo nelle implementazioni legacy.",,✓,✓,798,
V3,Gestione delle sessioni,V3.5,Gestione Sessioni Basate su Token,V3.5.3,"Verificare che i token di sessione stateless utilizzino firme digitali, crittografia e altre contromisure per proteggersi da manomissioni, enveloping, replay, null cipher, attacchi di key substitution.",,✓,✓,345,
V3,Gestione delle sessioni,V3.6,Riautenticazione Federata,V3.6.1,Verificare che i Relying Party (RP) specifichino il tempo massimo di autenticazione ai Credential Service Provider (CSP) e che i CSP richiedano una nuova autenticazione dell'utente se è stata utilizzata una sessione entro tale periodo.,,,✓,613,7.2.1
V3,Gestione delle sessioni,V3.6,Riautenticazione Federata,V3.6.2,"Verificare che i Credential Service Provider (CSP) informino i Relying Party (RP) dell'ultimo evento di autenticazione, per consentire ai RP di determinare se è necessario richiedere una nuova autenticazione dell'utente.",,,✓,613,7.2.1
V3,Gestione delle sessioni,V3.7,Difese contro gli Exploit di Gestione Sessione,V3.7.1,Verificare che l'applicazione garantisca una sessione di accesso completa e valida o richieda una riautenticazione o una verifica secondaria prima di consentire qualsiasi transazione sensibile o modifica dell'account.,✓,✓,✓,306,
V4,Controllo degli accessi,V4.1,Progettazione generale del controllo degli accessi,V4.1.1,"Verificare che l'applicazione applichi le regole di controllo degli accessi su un livello di servizio trusted, soprattutto se è presente il controllo degli accessi lato client che potrebbe essere bypassato.",✓,✓,✓,602,
V4,Controllo degli accessi,V4.1,Progettazione generale del controllo degli accessi,V4.1.2,Verificare che tutti gli attributi utente e dati e le informazioni sulle policy utilizzate dai controlli di accesso non possano essere manipolati dagli utenti finali se non espressamente autorizzati.,✓,✓,✓,639,
V4,Controllo degli accessi,V4.1,Progettazione generale del controllo degli accessi,V4.1.3,"Verificare che esista il principio del privilegio minimo: gli utenti dovrebbero poter accedere solo a funzioni, file di dati, URL, controller, servizi e altre risorse per le quali possiedono un'autorizzazione specifica. Ciò implica una protezione contro lo spoofing e l'escalation di privilegi ([C7](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,285,
V4,Controllo degli accessi,V4.1,Progettazione generale del controllo degli accessi,V4.1.4,"[ELIMINATO, DUPLICATO DI 4.1.3]",,,,,
V4,Controllo degli accessi,V4.1,Progettazione generale del controllo degli accessi,V4.1.5,Verificare che i controlli di accesso falliscano in modo sicuro anche in caso di eccezione. ([C10](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,285,
V4,Controllo degli accessi,V4.2,Controllo degli accessi a livello di operazione,V4.2.1,"Verificare che i dati sensibili e le API siano protetti da attacchi IDOR (Insecure Direct Object Reference). Questi attacchi mirano alla creazione, lettura, aggiornamento ed eliminazione di record, come ad esempio quelli appartenenti ad altri utenti, la visualizzazione di tutti i record o l'eliminazione di tutti i dati.",✓,✓,✓,639,
V4,Controllo degli accessi,V4.2,Controllo degli accessi a livello di operazione,V4.2.2,Verificare che l'applicazione o il framework implementi un meccanismo anti-CSRF robusto per proteggere le funzionalità autenticate e che un meccanismo anti-automazione o anti-CSRF efficace protegga anche le funzionalità non autenticate.,✓,✓,✓,352,
V4,Controllo degli accessi,V4.3,Ulteriori considerazioni sul controllo degli accessi,V4.3.1,Verificare che le interfacce di amministrazione utilizzino un'adeguata autenticazione a due fattori per prevenire l'utilizzo non autorizzato.,✓,✓,✓,419,
V4,Controllo degli accessi,V4.3,Ulteriori considerazioni sul controllo degli accessi,V4.3.2,"Verificare che il directory listing sia disabilitato a meno che non sia espressamente richiesto. Inoltre, le applicazioni non devono consentire la scoperta o la divulgazione di metadati di file o directory, come cartelle Thumbs.db, .DS_Store, .git o .svn.",✓,✓,✓,548,
V4,Controllo degli accessi,V4.3,Ulteriori considerazioni sul controllo degli accessi,V4.3.3,"Verificare che l'applicazione implementi un'autorizzazione aggiuntiva (step-up o adattiva) per i sistemi di basso valore e/o separazione dei compiti per le applicazioni di alto valore, al fine di applicare controlli antifrode in base al rischio e alle frodi passate.",,✓,✓,732,
V5,"Validazione, Sanificazione e Codifica",V5.1,Input Validation,V5.1.1,"Verificare che l'applicazione disponga di difese contro gli attacchi di HTTP Parameter Pollution (HPP), soprattutto se il framework applicativo non distingue tra le sorgenti dei parametri di richiesta (GET, POST, cookie, header o variabili d'ambiente).",✓,✓,✓,235,
V5,"Validazione, Sanificazione e Codifica",V5.1,Input Validation,V5.1.2,"Verificare che il framework protegga dagli attacchi di assegnazione di massa dei parametri (Mass Assignment) o che l'applicazione implementi contromisure, come la marcatura dei campi come privati, per prevenire l'assegnazione insicura dei parametri. ([C5](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,915,
V5,"Validazione, Sanificazione e Codifica",V5.1,Input Validation,V5.1.3,"Verificare che tutti gli input (campi di form HTML, richieste REST, parametri URL, header HTTP, cookie, file batch, feed RSS, ecc.) siano validati utilizzando la convalida positiva (liste positive o allow list). ([C5](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,20,
V5,"Validazione, Sanificazione e Codifica",V5.1,Input Validation,V5.1.4,"Verificare che i dati strutturati siano fortemente tipizzati e validati rispetto a uno schema definito, inclusi caratteri consentiti, lunghezza e pattern (ad esempio numeri di carta di credito, indirizzi e-mail, numeri di telefono o convalida di coerenza tra campi correlati, come la verifica della corrispondenza tra città e codice postale). ([C5](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,20,
V5,"Validazione, Sanificazione e Codifica",V5.1,Input Validation,V5.1.5,"Verificare che i redirect e i forward degli URL consentano solo destinazioni presenti in una lista consentita, oppure che mostrino un avviso quando si reindirizza verso contenuti potenzialmente non sicuri.",✓,✓,✓,601,
V5,"Validazione, Sanificazione e Codifica",V5.2,Sanitization and Sandboxing,V5.2.1,Verificare che tutto l'input HTML non fidato proveniente da editor WYSIWYG o simili venga correttamente sanitizzato con una libreria o funzionalità del framework per la sanitizzazione HTML. ([C5](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,116,
V5,"Validazione, Sanificazione e Codifica",V5.2,Sanitization and Sandboxing,V5.2.2,Verificare che i dati non strutturati vengano sanitizzati per applicare misure di sicurezza come caratteri consentiti e vincoli sulla lunghezza.,✓,✓,✓,138,
V5,"Validazione, Sanificazione e Codifica",V5.2,Sanitization and Sandboxing,V5.2.3,Verificare che l'applicazione sanitizzi l'input dell'utente prima di inviarlo ai sistemi di posta elettronica per proteggersi dall'injection di codice SMTP o IMAP.,✓,✓,✓,147,
V5,"Validazione, Sanificazione e Codifica",V5.2,Sanitization and Sandboxing,V5.2.4,"Verificare che l'applicazione eviti l'utilizzo di eval() o altre funzionalità di esecuzione dinamica del codice. Se non ci sono alternative, qualsiasi input utente incluso deve essere sanitizzato o eseguito in sandbox prima dell'esecuzione.",✓,✓,✓,95,
V5,"Validazione, Sanificazione e Codifica",V5.2,Sanitization and Sandboxing,V5.2.5,Verificare che l'applicazione si protegga dagli attacchi di injection di template assicurando che qualsiasi input utente incluso venga sanitizzato o eseguito in sandbox.,✓,✓,✓,94,
V5,"Validazione, Sanificazione e Codifica",V5.2,Sanitization and Sandboxing,V5.2.6,"Verificare che l'applicazione si protegga dagli attacchi SSRF convalidando o sanificando dati non fidati o metadati di file HTTP, come nomi di file e campi di input URL, e utilizzando liste consentite di protocolli, domini, percorsi e porte.",✓,✓,✓,918,
V5,"Validazione, Sanificazione e Codifica",V5.2,Sanitization and Sandboxing,V5.2.7,"Verificare che l'applicazione sanitizzi, disabiliti o esegua in sandbox contenuti SVG (Scalable Vector Graphics) scriptabili forniti dall'utente, in particolare quelli relativi a XSS derivanti da script inline e foreignObject.",✓,✓,✓,159,
V5,"Validazione, Sanificazione e Codifica",V5.2,Sanitization and Sandboxing,V5.2.8,"Verificare che l'applicazione sanitizzi, disabiliti o esegua in sandbox contenuti forniti dall'utente in linguaggi di scripting o di templating come Markdown, fogli di stile CSS o XSL, BBCode o simili.",✓,✓,✓,94,
V5,"Validazione, Sanificazione e Codifica",V5.3,Codifica dell'output e prevenzione dalle injection,V5.3.1,"Verificare che la codifica dell'output sia pertinente all'interprete e al contesto specifico. Ad esempio, utilizzare codificatori specifici per valori HTML, attributi HTML, JavaScript, parametri URL, header HTTP, SMTP e altri a seconda del contesto, soprattutto per input non fidati (ad esempio nomi con caratteri Unicode o apostrofi, come ねこ o O'Hara). ([C4](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,116,
V5,"Validazione, Sanificazione e Codifica",V5.3,Codifica dell'output e prevenzione dalle injection,V5.3.2,"Verificare che la codifica dell'output preservi il set di caratteri e la località scelti dall'utente, in modo tale che qualsiasi punto del carattere Unicode sia valido e gestito in modo sicuro. ([C4](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,176,
V5,"Validazione, Sanificazione e Codifica",V5.3,Codifica dell'output e prevenzione dalle injection,V5.3.3,"Verificare che l'escape dell'output contestuale, preferibilmente automatico o, in casi limite, manuale, protegga da XSS riflessa, memorizzata e basata su DOM.  ([C4](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,79,
V5,"Validazione, Sanificazione e Codifica",V5.3,Codifica dell'output e prevenzione dalle injection,V5.3.4,"Verificare che la selezione dei dati o le query del database (ad esempio SQL, HQL, ORM, NoSQL) utilizzino query parametrizzate, ORM, framework di entità o siano altrimenti protette dagli attacchi di injection del database. ([C3](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,89,
V5,"Validazione, Sanificazione e Codifica",V5.3,Codifica dell'output e prevenzione dalle injection,V5.3.5,"Verificare che, quando i meccanismi parametrizzati o più sicuri non siano presenti, venga utilizzata la codifica dell'output specifica del contesto per proteggersi dagli attacchi di injection, come l'utilizzo dell'escaping SQL per proteggersi dall'injection SQL. ([C3, C4](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,89,
V5,"Validazione, Sanificazione e Codifica",V5.3,Codifica dell'output e prevenzione dalle injection,V5.3.6,"Verificare che l'applicazione si protegga dagli attacchi di injection JSON, dagli attacchi eval JSON e dalla valutazione delle espressioni JavaScript. ([C4](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,830,
V5,"Validazione, Sanificazione e Codifica",V5.3,Codifica dell'output e prevenzione dalle injection,V5.3.7,Verificare che l'applicazione si protegga dalle vulnerabilità di injection LDAP o che siano stati implementati controlli di sicurezza specifici per prevenire l'injection LDAP. ([C4](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,90,
V5,"Validazione, Sanificazione e Codifica",V5.3,Codifica dell'output e prevenzione dalle injection,V5.3.8,Verificare che l'applicazione si protegga dall'injection di comandi del SO e che le chiamate al sistema operativo utilizzino query del SO parametrizzate o la codifica contestuale dell'output della riga di comando. ([C4](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,78,
V5,"Validazione, Sanificazione e Codifica",V5.3,Codifica dell'output e prevenzione dalle injection,V5.3.9,Verificare che l'applicazione si protegga dagli attacchi di inclusione locale di file (LFI) o inclusione remota di file (RFI).,✓,✓,✓,829,
V5,"Validazione, Sanificazione e Codifica",V5.3,Codifica dell'output e prevenzione dalle injection,V5.3.10,Verificare che l'applicazione si protegga dagli attacchi di injection XPath o injection XML. ([C4](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,643,
V5,"Validazione, Sanificazione e Codifica",V5.4,"Memoria, Stringhe e Codice Non Gestito",V5.4.1,"Verificare che l'applicazione utilizzi stringhe memory-safe, copie di memoria sicure e operazioni aritmetiche su puntatori per rilevare o prevenire overflow dello stack, del buffer o dell'heap.",,✓,✓,120,
V5,"Validazione, Sanificazione e Codifica",V5.4,"Memoria, Stringhe e Codice Non Gestito",V5.4.2,Verificare che le format string non accettino input potenzialmente ostile e siano immutabili.,,✓,✓,134,
V5,"Validazione, Sanificazione e Codifica",V5.4,"Memoria, Stringhe e Codice Non Gestito",V5.4.3,"Verificare che vengano utilizzate tecniche di convalida del segno, dell'intervallo e dell'input per prevenire overflow di interi.",,✓,✓,190,
V5,"Validazione, Sanificazione e Codifica",V5.5,Prevenzione dalla Deserializzazione,V5.5.1,Verificare che gli oggetti serializzati utilizzino controlli di integrità o siano crittografati per prevenire la creazione di oggetti malevoli o la manomissione dei dati. ([C5](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,502,
V5,"Validazione, Sanificazione e Codifica",V5.5,Prevenzione dalla Deserializzazione,V5.5.2,Verificare che l'applicazione limiti correttamente i parser XML a utilizzare solo la configurazione più restrittiva possibile e che funzionalità non sicure come la risoluzione di entità esterne vengano disabilitate per prevenire attacchi di injection di Entità Esterne XML (XXE).,✓,✓,✓,611,
V5,"Validazione, Sanificazione e Codifica",V5.5,Prevenzione dalla Deserializzazione,V5.5.3,"Verificare che la deserializzazione di dati non fidati venga evitata o protetta sia nel codice personalizzato che nelle librerie di terze parti (come parser JSON, XML e YAML).",✓,✓,✓,502,
V5,"Validazione, Sanificazione e Codifica",V5.5,Prevenzione dalla Deserializzazione,V5.5.4,"Verificare che durante l'analisi del JSON nei browser o nei backend basati su JavaScript, venga utilizzato JSON.parse per analizzare il documento JSON. Evitare di utilizzare eval() per analizzare il JSON.",✓,✓,✓,95,
V6,Crittografia per lo storage,V6.1,Classificazione dei Dati,V6.1.1,"Verificare che i dati personali regolamentati siano memorizzati crittografati a riposo, come le Informazioni di identificazione personale (PII), le informazioni personali sensibili o i dati considerati soggetti al GDPR dell'UE.",,✓,✓,311,
V6,Crittografia per lo storage,V6.1,Classificazione dei Dati,V6.1.2,"Verificare che i dati sanitari regolamentati siano memorizzati crittografati a riposo, come cartelle cliniche, dettagli sui dispositivi medici o record di ricerca deanonimizzati.",,✓,✓,311,
V6,Crittografia per lo storage,V6.1,Classificazione dei Dati,V6.1.3,"Verificare che i dati finanziari regolamentati siano memorizzati crittografati a riposo, come conti finanziari, inadempienze o cronologie creditizie, registri fiscali, cronologie retributive, beneficiari o record di mercato o di ricerca deanonimizzati.",,✓,✓,311,
V6,Crittografia per lo storage,V6.2,Algoritmi,V6.2.1,Verificare che tutti i moduli crittografici falliscano in modo sicuro e che gli errori vengano gestiti in modo tale da non consentire attacchi Oracle Padding.,✓,✓,✓,310,
V6,Crittografia per lo storage,V6.2,Algoritmi,V6.2.2,"Verificare che vengano utilizzati algoritmi, modalità e librerie crittografiche comprovate dal settore o approvate dal governo, invece di implementarle da zero. ([C8](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,327,
V6,Crittografia per lo storage,V6.2,Algoritmi,V6.2.3,"Verificare che il vettore di inizializzazione, la configurazione e le modalità dei cifrari a blocchi siano impostate in modo sicuro utilizzando le pratiche più recenti.",,✓,✓,326,
V6,Crittografia per lo storage,V6.2,Algoritmi,V6.2.4,"Verificare che numeri casuali, algoritmi di crittografia o hashing, lunghezze delle chiavi, round, cifrari o modalità possano essere riconfigurati, aggiornati o cambiati in qualsiasi momento, per proteggersi da violazioni crittografiche. ([C8](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,326,
V6,Crittografia per lo storage,V6.2,Algoritmi,V6.2.5,"Verificare che non vengano utilizzate modalità a blocchi insicure (ad esempio ECB, ecc.), modalità di padding insicure (ad esempio PKCS # 1 v1.5, ecc.), cifrari con dimensioni ridotte del blocco (ad esempio Triple-DES, Blowfish, ecc.) e algoritmi di hashing deboli (ad esempio MD5, SHA1, ecc.) a meno che non siano necessari per la compatibilità con versioni precedenti.",,✓,✓,326,
V6,Crittografia per lo storage,V6.2,Algoritmi,V6.2.6,"Verificare che i nonce, i vettori di inizializzazione e altri valori monouso non vengano riutilizzati con la stessa chiave crittografica. Il metodo di generazione deve essere appropriato per l'algoritmo utilizzato.",,✓,✓,326,
V6,Crittografia per lo storage,V6.2,Algoritmi,V6.2.7,"Verificare che i dati crittografati siano autenticati tramite firme, modalità di cifratura autenticate o HMAC per garantire che il testo cifrato non venga alterato da terze parti non autorizzate.",,,✓,326,
V6,Crittografia per lo storage,V6.2,Algoritmi,V6.2.8,"Verificare che tutte le operazioni crittografiche vengano eseguite a tempo costante, senza operazioni di 'cortocircuito' durante i confronti, calcoli o restituzione di valori, per evitare di rivelare informazioni.",,,✓,385,
V6,Crittografia per lo storage,V6.3,Valori casuali,V6.3.1,"Verificare che tutti i numeri casuali, nomi di file, GUID e stringhe siano generati utilizzando un generatore di numeri casuali crittograficamente sicuro approvato dal modulo crittografico quando si desidera che questi valori non siano indovinabili da un attaccante.",,✓,✓,338,
V6,Crittografia per lo storage,V6.3,Valori casuali,V6.3.2,Verificare che i GUID casuali siano creati utilizzando l'algoritmo GUID v4 e un generatore di numeri pseudo-casuali crittograficamente sicuro (CSPRNG). I GUID creati utilizzando altri generatori di numeri pseudo-casuali potrebbero essere prevedibili.,,✓,✓,338,
V6,Crittografia per lo storage,V6.3,Valori casuali,V6.3.3,"Verificare che i numeri casuali vengano creati con un'entropia adeguata anche quando l'applicazione è sotto carico elevato, oppure che l'applicazione si degradi adeguatamente in tali circostanze.",,,✓,338,
V6,Crittografia per lo storage,V6.4,Gestione dei Segreti,V6.4.1,"Verificare che venga utilizzata una soluzione di gestione dei segreti, come un key vault, per creare, archiviare, controllare l'accesso e distruggere i segreti in modo sicuro. ([C8](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,798,
V6,Crittografia per lo storage,V6.4,Gestione dei Segreti,V6.4.2,"Verificare che il materiale crittografico non venga esposto all'applicazione ma utilizzi invece un modulo di sicurezza isolato, come un vault, per le operazioni crittografiche. ([C8](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,320,
V7,Gestione degli errori e logging,V7.1,Contenuto del Log,V7.1.1,"Verificare che l'applicazione non registri credenziali o dettagli di pagamento. I token di sessione devono essere memorizzati nei log solo in forma di hash irreversibile. ([C9, C10](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,532,
V7,Gestione degli errori e logging,V7.1,Contenuto del Log,V7.1.2,Verificare che l'applicazione non registri altri dati sensibili come definiti dalle leggi sulla privacy locali o dalla relativa politica di sicurezza. ([C9](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,532,
V7,Gestione degli errori e logging,V7.1,Contenuto del Log,V7.1.3,"Verificare che l'applicazione registri eventi rilevanti per la sicurezza, inclusi eventi di autenticazione riusciti e non riusciti, errori di controllo dell'accesso, errori di deserializzazione ed errori di convalida dell'input. ([C5, C7](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,778,
V7,Gestione degli errori e logging,V7.1,Contenuto del Log,V7.1.4,Verificare che ogni evento di log includa le informazioni necessarie per consentire un'analisi dettagliata della cronologia degli eventi. ([C9](https://owasp.org/www-project-proactive-controls/#div-numbering)),,✓,✓,778,
V7,Gestione degli errori e logging,V7.2,Elaborazione dei Log,V7.2.1,"Verificare che tutti i tentativi di autenticazione vengano registrati, senza memorizzare token di sessione o password sensibili. Questo dovrebbe includere le richieste con metadati necessari per le indagini di sicurezza.",,✓,✓,778,
V7,Gestione degli errori e logging,V7.2,Elaborazione dei Log,V7.2.2,Verificare che tutte le decisioni di controllo dell'accesso possano essere registrate e che tutte le autorizzazioni negate vengano registrate. Questo dovrebbe includere le richieste con metadati pertinenti necessari per le indagini di sicurezza.,,✓,✓,285,
V7,Gestione degli errori e logging,V7.3,Protezione dei log,V7.3.1,Verificare che tutti i componenti di logging codifichino opportunamente i dati per prevenire l'injection di log. ([C9](https://owasp.org/www-project-proactive-controls/#div-numbering)),,✓,✓,117,
V7,Gestione degli errori e logging,V7.3,Protezione dei log,V7.3.2,"[ELIMINATO, DUPLICATO DI 7.3.1]",,,,,
V7,Gestione degli errori e logging,V7.3,Protezione dei log,V7.3.3,Verificare che i log di sicurezza siano protetti da accesso e da modifiche non autorizzate. ([C9](https://owasp.org/www-project-proactive-controls/#div-numbering)),,✓,✓,200,
V7,Gestione degli errori e logging,V7.3,Protezione dei log,V7.3.4,Verificare che le sorgenti temporali siano sincronizzate con l'ora e il fuso orario corretti. Valutare attentamente la registrazione solo in UTC se i sistemi sono globali per facilitare l'analisi forense post-incidente. ([C9](https://owasp.org/www-project-proactive-controls/#div-numbering)),,✓,✓,,
V7,Gestione degli errori e logging,V7.4,Gestione degli Errori,V7.4.1,"Verificare che venga visualizzato un messaggio generico quando si verifica un errore imprevisto o relativo alla sicurezza, potenzialmente con un ID univoco che il personale di supporto può utilizzare per indagare. ([C10](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,210,
V7,Gestione degli errori e logging,V7.4,Gestione degli Errori,V7.4.2,Verificare che la gestione delle eccezioni (o un equivalente funzionale) venga utilizzata in tutto il codice per tenere conto di condizioni di errore previste e impreviste. ([C10](https://owasp.org/www-project-proactive-controls/#div-numbering)),,✓,✓,544,
V7,Gestione degli errori e logging,V7.4,Gestione degli Errori,V7.4.3,"Verificare che sia definito un gestore di errori ""di ultima istanza"" in grado di intercettare tutte le eccezioni non gestite ([C10](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,431,
V8,Protezione dei dati,V8.1,Protezione Generale dei Dati,V8.1.1,Verificare che l'applicazione impedisca la memorizzazione nella cache di dati sensibili in componenti del server come bilanciatori di carico e cache applicative.,,✓,✓,524,
V8,Protezione dei dati,V8.1,Protezione Generale dei Dati,V8.1.2,Verificare che tutte le copie temporanee o memorizzate nella cache dei dati sensibili archiviate sul server siano protette dall'accesso non autorizzato o eliminate/invalidate dopo che l'utente autorizzato accede ai dati sensibili.,,✓,✓,524,
V8,Protezione dei dati,V8.1,Protezione Generale dei Dati,V8.1.3,"Verificare che l'applicazione riduca al minimo il numero di parametri in una richiesta, come campi nascosti, variabili Ajax, cookie e header.",,✓,✓,233,
V8,Protezione dei dati,V8.1,Protezione Generale dei Dati,V8.1.4,"Verificare che l'applicazione possa rilevare e allertare su un numero anomalo di richieste, ad esempio per IP, utente, totale per ora o giorno, o qualsiasi elemento rilevante per l'applicazione.",,✓,✓,770,
V8,Protezione dei dati,V8.1,Protezione Generale dei Dati,V8.1.5,Verificare che vengano eseguiti backup regolari dei dati importanti e che venga eseguito un ripristino di prova dei dati.,,,✓,19,
V8,Protezione dei dati,V8.1,Protezione Generale dei Dati,V8.1.6,Verificare che i backup siano archiviati in modo sicuro per impedire il furto o la corruzione dei dati.,,,✓,19,
V8,Protezione dei dati,V8.2,Protezione dei Dati lato Client,V8.2.1,Verificare che l'applicazione imposti header anti-caching sufficienti in modo che i dati sensibili non vengano memorizzati nella cache dei browser moderni.,✓,✓,✓,525,
V8,Protezione dei dati,V8.2,Protezione dei Dati lato Client,V8.2.2,"Verificare che i dati memorizzati nell'archiviazione del browser (come localStorage, sessionStorage, IndexedDB o cookie) non contengano dati sensibili.",✓,✓,✓,922,
V8,Protezione dei dati,V8.2,Protezione dei Dati lato Client,V8.2.3,"Verificare che i dati autenticati vengano cancellati dall'archiviazione client, come il DOM del browser, dopo la chiusura del client o della sessione.",✓,✓,✓,922,
V8,Protezione dei dati,V8.3,Protezione dei Dati Sensibili e Privati,V8.3.1,"Verificare che i dati sensibili vengano inviati al server nel corpo del messaggio HTTP o negli header, e che i parametri della stringa di query di qualsiasi metodo HTTP non contengano dati sensibili.",✓,✓,✓,319,
V8,Protezione dei dati,V8.3,Protezione dei Dati Sensibili e Privati,V8.3.2,Verificare che gli utenti abbiano un metodo per rimuovere o esportare i propri dati su richiesta.,✓,✓,✓,212,
