chapter_id,chapter_name,section_id,section_name,req_id,req_description,level1,level2,level3,cwe,nist
V3,,V3.4,Gestión de Sesión Basada en Cookie,V3.4.1,Verifique que los tokens de sesión basados en cookies tengan el atributo 'Secure' establecido. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,614,7.1.1
V3,,V3.4,Gestión de Sesión Basada en Cookie,V3.4.2,Verifique que los tokens de sesión basados en cookies tienen el atributo 'HttpOnly' establecido. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,1004,7.1.1
V3,,V3.4,Gestión de Sesión Basada en Cookie,V3.4.3,Verifique que los tokens de sesión basados en cookies utilizan el atributo 'SameSite' para limitar la exposición a ataques de falsificación de solicitudes entre sitios. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,16,7.1.1
V3,,V3.4,Gestión de Sesión Basada en Cookie,V3.4.4,"Verifique que los tokens de sesión basados en cookies utilizan el prefijo ""__Host-"" para que las cookies solo se envíen al host que configuró inicialmente la cookie.",✓,✓,✓,16,7.1.1
V3,,V3.4,Gestión de Sesión Basada en Cookie,V3.4.5,"Verifique que si la aplicación se publica bajo un nombre de dominio con otras aplicaciones que establecen o usan cookies de sesión que podrían revelar las cookies de sesión, establezca el atributo de ruta en tokens de sesión basados en cookies utilizando la ruta más precisa posible. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,16,7.1.1
V3,,V3.5,Administración de Sesiones Basada en Tokens,V3.5.1,Verifique que la aplicación permite a los usuarios revocar tokens de OAuth que forman relaciones de confianza con aplicaciones vinculadas.,,✓,✓,290,7.1.2
V3,,V3.5,Administración de Sesiones Basada en Tokens,V3.5.2,"Verifique que la aplicación utiliza tokens de sesión en lugar de claves y secretos de API estáticos, excepto con implementaciones heredadas.",,✓,✓,798,
V3,,V3.5,Administración de Sesiones Basada en Tokens,V3.5.3,"Verifique que los tokens de sesión sin estado utilizan firmas digitales, cifrado y otras contramedidas para protegerse contra ataques de manipulación, envolvente, reproducción, cifrado nulo y sustitución de claves.",,✓,✓,345,
V3,,V3.6,Reautenticación Federada,V3.6.1,Verifique que las partes de confianza (RP) especifiquen el tiempo máximo de autenticación para los proveedores de servicios de credenciales (CSP) y que los CSP vuelvan a autenticar al usuario si no han utilizado una sesión dentro de ese período.,,,✓,613,7.2.1
V3,,V3.6,Reautenticación Federada,V3.6.2,"Verifique que los proveedores de servicios de credenciales (CSP) informan a las partes de confianza (RP) del último evento de autenticación, para permitir que los RP determinen si necesitan volver a autenticar al usuario.",,,✓,613,7.2.1
V3,,V3.7,Defensas Contra las Vulnerabilidades de Gestión de Sesiones,V3.7.1,Verifique que la aplicación garantiza una sesión de inicio de sesión completa y válida o requiere una re-autenticación o verificación secundaria antes de permitir cualquier transacción confidencial o modificaciones de la cuenta.,✓,✓,✓,306,
V4,,V4.1,Diseño de Control de Acceso General,V4.1.1,"Verifique que la aplicación aplica las reglas de control de acceso en una capa de servicio de confianza, especialmente si el control de acceso del lado cliente está presente y podría ser bypaseado.",✓,✓,✓,602,
V4,,V4.1,Diseño de Control de Acceso General,V4.1.2,Verifique que todos los atributos de usuario y datos y la información de directiva utilizada por los controles de acceso no pueden ser manipulados por los usuarios finales a menos que se autorice específicamente.,✓,✓,✓,639,
V4,,V4.1,Diseño de Control de Acceso General,V4.1.3,"Verifique que existe el principio de privilegios mínimos: los usuarios solo deben poder acceder a funciones, archivos de datos, direcciones URL, controladores, servicios y otros recursos, para los que poseen una autorización específica. Esto implica protección contra la suplantación y elevación de privilegios. ([C7](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,285,
V4,,V4.1,Diseño de Control de Acceso General,V4.1.4,"[ELIMINADO, DUPLICADO DE 4.1.3]",,,,,
V4,,V4.1,Diseño de Control de Acceso General,V4.1.5,"Verifique que los controles de acceso fallan de forma segura, incluso cuando se produce una excepción. ([C10](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,285,
V4,,V4.2,Control de Acceso a Nivel de Operación,V4.2.1,"Verifique que los datos confidenciales y las API están protegidos contra ataques de referencia insegura directa de objetos (IDOR; por sus siglas en inglés) dirigidos a la creación, lectura, actualización y eliminación de registros, como la creación o actualización del registro de otra persona, la visualización de los registros de todos o la eliminación de todos los registros.",✓,✓,✓,639,
V4,,V4.2,Control de Acceso a Nivel de Operación,V4.2.2,"Verifique que la aplicación o el framework aplica un mecanismo anti-CSRF seguro para proteger la funcionalidad autenticada, y eficaz anti-automatización o anti-CSRF protege la funcionalidad no autenticada.",✓,✓,✓,352,
V4,,V4.3,Otras Consideraciones de Control de Acceso,V4.3.1,Verifique que las interfaces administrativas utilicen la autenticación multifactor adecuada para evitar el uso no autorizado.,✓,✓,✓,419,
V4,,V4.3,Otras Consideraciones de Control de Acceso,V4.3.2,"Verifique que la exploración de directorios está deshabilitada a menos que se desee deliberadamente. Además, las aplicaciones no deben permitir la detección o divulgación de metadatos de archivos o directorios, como Thumbs.db, .DS_Store, .git o .svn.",✓,✓,✓,548,
V4,,V4.3,Otras Consideraciones de Control de Acceso,V4.3.3,Verifique que la aplicación tiene autorización adicional (como la autenticación paso a paso o adaptativa) para sistemas de menor valor y/ o segregación de tareas para aplicaciones de alto valor para aplicar controles antifraude según el riesgo de aplicación y fraudes previos.,,✓,✓,732,
V5,,V5.1,Validación de Entrada,V5.1.1,"Verifique que la aplicación tiene defensas contra los ataques de contaminación de parámetros HTTP, especialmente si el marco de la aplicación no hace ninguna distinción sobre el origen de los parámetros de solicitud (GET, POST, cookies, encabezados o variables de entorno).",✓,✓,✓,235,
V5,,V5.1,Validación de Entrada,V5.1.2,"Verifique que los frameworks protegen contra ataques de asignación de parámetros masivos o que la aplicación tiene contramedidas para proteger contra la asignación de parámetros no seguros, como marcar campos privados o similares. ([C5](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,915,
V5,,V5.1,Validación de Entrada,V5.1.3,"Verifique que todas las entradas (campos de formulario HTML, solicitudes REST, parámetros de URL, encabezados HTTP, cookies, archivos por lotes, fuentes RSS, etc.) se validan mediante validación positiva (lista de permitidos). ([C5](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,20,
V5,,V5.1,Validación de Entrada,V5.1.4,"Verifique que las estructuras de datos están fuertemente tipados y validados con un esquema definido que incluya caracteres permitidos, longitud y patrón (p. ej., números de tarjeta de crédito, direcciones de correo electrónico, números de teléfono, o validar que dos campos relacionados son razonables, como comprobar que el suburbio y el código postal coinciden). ([C5](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,20,
V5,,V5.1,Validación de Entrada,V5.1.5,"Verifique que las redirecciones y reenvíos de URL solo permiten destinos que aparecen en una lista de permitidos, o muestra una advertencia al redirigir a contenido potencialmente no confiable.",✓,✓,✓,601,
V5,,V5.2,Requisitos de Sanitización y Sandboxing,V5.2.1,Verifique que todas las entradas HTML que no son de confianza de los editores WYSIWYG o similares se sanitizan correctamente con una biblioteca de sanitización HTML o una función de marco de trabajo. ([C5](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,116,
V5,,V5.2,Requisitos de Sanitización y Sandboxing,V5.2.2,"Verifique que los datos no estructurados están sanitizados para aplicar medidas de seguridad, como caracteres permitidos y longitud.",✓,✓,✓,138,
V5,,V5.2,Requisitos de Sanitización y Sandboxing,V5.2.3,Verifique que la aplicación sanitiza la entrada del usuario antes de pasar a los sistemas de correo para protegerse contra la inyección SMTP o IMAP.,✓,✓,✓,147,
V5,,V5.2,Requisitos de Sanitización y Sandboxing,V5.2.4,"Verifique que la aplicación evita el uso de eval() u otras características de ejecución de código dinámico. Cuando no hay alternativa, cualquier entrada de usuario debe sanitizarse, y ponerlo en sandbox antes de ejecutarse.",✓,✓,✓,95,
V5,,V5.2,Requisitos de Sanitización y Sandboxing,V5.2.5,Verifique que la aplicación protege contra ataques de inyección de plantilla asegurándose que cualquier entrada de usuario que se incluya está sanitizada o en un lugar controlado.,✓,✓,✓,94,
V5,,V5.2,Requisitos de Sanitización y Sandboxing,V5.2.6,"Verifique que la aplicación protege contra ataques SSRF, validando o desinfectando datos que no son de confianza o metadatos de archivos HTTP, como nombres de archivo y campos de entrada de URL, y utiliza listas de protocolos permitidos, dominios, rutas de acceso y puertos.",✓,✓,✓,918,
V5,,V5.2,Requisitos de Sanitización y Sandboxing,V5.2.7,"Verifique que la aplicación desinfecta, deshabilita o pone en sandbox el contenido proporcionado por el usuario, con scripts de gráficos vectoriales escalables (SVG; por sus siglas en inglés) especialmente en lo que se refiere a XSS resultante de scripts en línea y foreignObject.",✓,✓,✓,159,
V5,,V5.2,Requisitos de Sanitización y Sandboxing,V5.2.8,"Verifique que la aplicación desinfecta, deshabilita o pone en sandbox el contenido proporcionado por el usuario, con expresiones en lenguaje de plantilla o script como Markdown, CSS o las hojas de estilo XSL, BBCode o similares.",✓,✓,✓,94,
V5,,V5.3,Codificación de Salida y Prevención de Inyección,V5.3.1,"Verifique que la codificación de salida es relevante para el intérprete y el contexto requerido. Por ejemplo, utilice codificadores específicamente para valores HTML, atributos HTML, JavaScript, parámetros de URL, encabezados HTTP, SMTP y otros según lo requiera el contexto, especialmente a partir de entradas que no sean de confianza (por ejemplo, nombres con Unicode o apóstrofes, como ねこ u O'Hara). ([C4](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,116,
V5,,V5.3,Codificación de Salida y Prevención de Inyección,V5.3.2,"Verifique que la codificación de salida conserva el juego de caracteres y la configuración regional elegidos por el usuario, de modo que cualquier punto de caracteres Unicode sea válido y se maneje de forma segura. ([C4](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,176,
V5,,V5.3,Codificación de Salida y Prevención de Inyección,V5.3.3,"Verifique que el escape de salida basado en contexto, preferiblemente automatizado - o en el peor de los casos, manual - protege contra XSS reflejado, almacenado y basado en DOM. ([C4](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,79,
V5,,V5.3,Codificación de Salida y Prevención de Inyección,V5.3.4,"Verifique que la selección de datos o las consultas de base de datos (por ejemplo, SQL, HQL, ORM, NoSQL) utilizan consultas parametrizadas, ORM, marcos de entidades o están protegidas de los ataques de inyección de base de datos. ([C3](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,89,
V5,,V5.3,Codificación de Salida y Prevención de Inyección,V5.3.5,"Verifique donde los mecanismos parametrizados o más seguros no están presentes, la codificación de la salida en el contexto específico se utiliza para proteger contra ataques de inyección, como el uso de escape SQL para proteger contra la inyección SQL. ([C3, C4](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,89,
V5,,V5.3,Codificación de Salida y Prevención de Inyección,V5.3.6,"Verifique que la aplicación protege contra ataques de inyección de JSON, ataques de ""eval"" en JSON y evaluación de expresiones de JavaScript. ([C4](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,830,
V5,,V5.3,Codificación de Salida y Prevención de Inyección,V5.3.7,Verifique que la aplicación protege contra vulnerabilidades de inyección LDAP o que se han implementado controles de seguridad específicos para evitar la inyección LDAP. ([C4](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,90,
V5,,V5.3,Codificación de Salida y Prevención de Inyección,V5.3.8,Verifique que la aplicación protege contra la inyección de comandos del sistema operativo y que las llamadas al sistema operativo utilizan consultas de sistema operativo parametrizadas o utilicen codificación de salida de línea de comandos contextual. ([C4](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,78,
V5,,V5.3,Codificación de Salida y Prevención de Inyección,V5.3.9,Verifique que la aplicación protege contra ataques de inclusión de archivos locales (LFI) o de inclusión remota de archivos (RFI).,✓,✓,✓,829,
V5,,V5.3,Codificación de Salida y Prevención de Inyección,V5.3.10,Verifique que la aplicación protege contra ataques de inyección XPath o de inyección XML. ([C4](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,643,
V5,,V5.4,"Memoria, Cadena y Código No Administrado",V5.4.1,"Verifique que la aplicación utiliza cadenas de memoria segura, copia de memoria más segura y aritmética de puntero para detectar o evitar desbordamientos de pila, búffer o heap.",,✓,✓,120,
V5,,V5.4,"Memoria, Cadena y Código No Administrado",V5.4.2,Verifique que las cadenas de formato no toman entradas potencialmente hostiles y son constantes.,,✓,✓,134,
V5,,V5.4,"Memoria, Cadena y Código No Administrado",V5.4.3,"Verifique que se utilizan técnicas de validación de signos, intervalos y entradas para evitar desbordamientos de enteros.",,✓,✓,190,
V5,,V5.5,Prevención de Deserialización,V5.5.1,Verifique que los objetos serializados utilizan comprobaciones de integridad o están cifrados para evitar la creación de objetos hostiles o la manipulación de datos. ([C5](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,502,
V5,,V5.5,Prevención de Deserialización,V5.5.2,"Verifique que la aplicación restringe correctamente los analizadores XML para que solo usen la configuración más restrictiva posible y para asegurarse de que las características no seguras, como la resolución de entidades externas, están deshabilitadas para evitar ataques XML eXternal Entity (XXE).",✓,✓,✓,611,
V5,,V5.5,Prevención de Deserialización,V5.5.3,"Verifique que la deserialización de datos que no son de confianza se evita o está protegida tanto en código personalizado como en bibliotecas de terceros (como analizadores JSON, XML y YAML).",✓,✓,✓,502,
V5,,V5.5,Prevención de Deserialización,V5.5.4,"Verifique que al analizar JSON en exploradores o backends basados en JavaScript, JSON.parse se utiliza para analizar el documento JSON. No utilice eval() para analizar JSON.",✓,✓,✓,95,
V6,,V6.1,Clasificación de Datos,V6.1.1,"Verifique que los datos privados regulados se almacenan cifrados mientras están en reposo, como información de identificación personal (PII), información personal confidencial o datos evaluados que puedan estar sujetos al RGPD de la UE.",,✓,✓,311,
V6,,V6.1,Clasificación de Datos,V6.1.2,"Verifique que los datos de salud regulados se almacenen cifrados mientras están en reposo, como registros médicos, detalles de dispositivos médicos o registros de investigación anonimizados.",,✓,✓,311,
V6,,V6.1,Clasificación de Datos,V6.1.3,"Verifique que los datos financieros regulados se almacenen cifrados mientras están en reposo, como cuentas financieras, impagos o historial de crédito, registros fiscales, historial de pagos, beneficiarios o registros de mercado o de investigación anonimizados.",,✓,✓,311,
V6,,V6.2,Algoritmos,V6.2.1,"Verifique que todos los módulos criptográficos fallan de forma segura y que los errores se gestionan de forma que no se habiliten los ataques ""Padding Oracle"".",✓,✓,✓,310,
V6,,V6.2,Algoritmos,V6.2.2,"Verifique que se utilicen algoritmos, modos y bibliotecas criptográficas probados por la industria o aprobados por el gobierno, en lugar de criptografía codificada personalizada. ([C8](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,327,
V6,,V6.2,Algoritmos,V6.2.3,"Verifique que los modos de vector de inicialización de cifrado, configuración de cifrado y bloque están configurados de forma segura mediante los últimos consejos vigentes.",,✓,✓,326,
V6,,V6.2,Algoritmos,V6.2.4,"Verifique que los algoritmos de número aleatorio, cifrado o hash, longitudes de clave, rondas, cifrados o modos, se puedan reconfigurar, actualizar o intercambiar en cualquier momento, para protegerse contra ruptura criptográficas. ([C8](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,326,
V6,,V6.2,Algoritmos,V6.2.5,"Verifique que los modos de bloque inseguros conocidos (i.e., ECB, etc.), los modos de relleno (i.e. PKCS#1 v1.5, etc.), los cifrados con tamaños de bloque pequeños (i.e. Triple-DES, Blowfish, etc.), y los algoritmos de hashing débiles (i.e. MD5, SHA1, etc.) no se utilizan a menos que sea necesario para la compatibilidad con versiones anteriores.",,✓,✓,326,
V6,,V6.2,Algoritmos,V6.2.6,"Verifique que los ""nonces"", los vectores de inicialización y otros números de uso único no se deben usar más de una vez con una clave de cifrado determinada. El método de generación debe ser adecuado para el algoritmo que se está utilizando.",,✓,✓,326,
V6,,V6.2,Algoritmos,V6.2.7,"Verifique que los datos cifrados se autentiquen a través de firmas, modos de cifrado autenticados, o HMAC para asegurarse de que el texto cifrado no sea alterado por una parte no autorizada.",,,✓,326,
V6,,V6.2,Algoritmos,V6.2.8,"Verifique que todas las operaciones criptográficas son de tiempo constante, sin operaciones de ""cortocircuito"" en comparaciones, cálculos o devoluciones, para evitar fugas de información.",,,✓,385,
V6,,V6.3,Valores Aleatorios,V6.3.1,"Verifique que todos los números aleatorios, nombres de archivo aleatorios, GUID aleatorios y cadenas aleatorias se generan utilizando el generador de números aleatorios criptográficamente seguro aprobado por el módulo criptográfico cuando estos valores aleatorios están destinados a no ser adivinables por un atacante.",,✓,✓,338,
V6,,V6.3,Valores Aleatorios,V6.3.2,Verifique que los GUID aleatorios se crean mediante el algoritmo GUID v4 y un generador de números pseudoaleatorio (CSPRNG) criptográficamente seguro. Los GUID creados con otros generadores de números pseudoaleatorios pueden ser predecibles.,,✓,✓,338,
V6,,V6.3,Valores Aleatorios,V6.3.3,"Verifique que los números aleatorios se crean con la entropía adecuada incluso cuando la aplicación está bajo carga pesada, o que la aplicación se degrada correctamente en tales circunstancias.",,,✓,338,
V6,,V6.4,Gestión de Secretos,V6.4.1,"Verifique que una solución de gestión de secretos, como un almacén de claves, se utiliza para crear, almacenar, controlar el acceso y destruir secretos de forma segura. ([C8](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,798,
V6,,V6.4,Gestión de Secretos,V6.4.2,"Verifique que el material de claves no está expuesto a la aplicación, sino que utiliza un módulo de seguridad aislado como un almacén para operaciones criptográficas. ([C8](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,320,
V7,,V7.1,Contenido de Registro de Log,V7.1.1,"Verifique que la aplicación no registra las credenciales ni los detalles de pago. Los tokens de sesión solo deben almacenarse en registros de forma irreversible y hasheados. ([C9, C10](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,532,
V7,,V7.1,Contenido de Registro de Log,V7.1.2,Verifique que la aplicación no registra otros datos confidenciales tal como se definen en las leyes de privacidad locales o la política de seguridad pertinente. ([C9](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,532,
V7,,V7.1,Contenido de Registro de Log,V7.1.3,"Verifique que la aplicación registra eventos relevantes para la seguridad, incluidos los eventos de autenticación correctos y con errores, los errores de control de acceso, los errores de deserialización y los errores de validación de entrada. ([C5, C7](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,778,
V7,,V7.1,Contenido de Registro de Log,V7.1.4,Verifique que cada evento de registro incluye la información necesaria que permitiría una investigación detallada de la escala de tiempo cuando se produce un evento. ([C9](https://owasp.org/www-project-proactive-controls/#div-numbering)),,✓,✓,778,
V7,,V7.2,Procesamiento del Log,V7.2.1,"Verifique que se registran todas las decisiones de autenticación, sin almacenar tokens o contraseñas de sesión confidenciales. Esto debe incluir solicitudes con los metadatos relevantes necesarios para las investigaciones de seguridad.",,✓,✓,778,
V7,,V7.2,Procesamiento del Log,V7.2.2,Verifique que se pueden registrar todas las decisiones de control de acceso y que se registran todas las decisiones erróneas. Esto debe incluir solicitudes con los metadatos pertinentes necesarios para las investigaciones de seguridad.,,✓,✓,285,
V7,,V7.3,Protección de Logs,V7.3.1,Verifique que todos los componentes de registro codifiquen adecuadamente los datos para evitar la inyección de registros. ([C9](https://owasp.org/www-project-proactive-controls/#div-numbering)),,✓,✓,117,
V7,,V7.3,Protección de Logs,V7.3.2,"[ELIMINADO, DUPLICADO DE 7.3.1]",,,,,
V7,,V7.3,Protección de Logs,V7.3.3,Verifique que los registros de seguridad están protegidos contra el acceso y la modificación no autorizados. ([C9](https://owasp.org/www-project-proactive-controls/#div-numbering)),,✓,✓,200,
V7,,V7.3,Protección de Logs,V7.3.4,Verifique que la fuente donde se lee el tiempo están sincronizados con la hora y la zona horaria correctas. Considere firmemente el registro solo en UTC si los sistemas son globales para ayudar con el análisis forense posterior al incidente. ([C9](https://owasp.org/www-project-proactive-controls/#div-numbering)),,✓,✓,,
V7,,V7.4,Control de Errores,V7.4.1,"Verifique que se muestra un mensaje genérico cuando se produce un error inesperado o sensible a la seguridad, potencialmente con un identificador único que el personal de soporte técnico puede usar para investigar. ([C10](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,210,
V7,,V7.4,Control de Errores,V7.4.2,Verifique que el control de excepciones (o un equivalente funcional) se utiliza en todo el código base para tener en cuenta las condiciones de error esperadas e inesperadas. ([C10](https://owasp.org/www-project-proactive-controls/#div-numbering)),,✓,✓,544,
V7,,V7.4,Control de Errores,V7.4.3,"Verifique que se define un controlador de errores de ""último recurso"" que detectará todas las excepciones no controladas. ([C10](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,431,
V8,,V8.1,Protección General de Datos,V8.1.1,"Verifique que la aplicación protege los datos confidenciales de la caché en componentes del servidor, como balanceadores de carga y cachés de aplicaciones.",,✓,✓,524,
V8,,V8.1,Protección General de Datos,V8.1.2,Verifique que todas las copias almacenadas en caché o temporales de datos confidenciales almacenados en el servidor están protegidas contra el acceso no autorizado o purgadas/invalidadas después de que el usuario autorizado acceda a los datos confidenciales.,,✓,✓,524,
V8,,V8.1,Protección General de Datos,V8.1.3,"Verifique que la aplicación minimiza el número de parámetros de una solicitud, como campos ocultos, variables Ajax, cookies y valores de encabezado.",,✓,✓,233,
V8,,V8.1,Protección General de Datos,V8.1.4,"Verifique que la aplicación puede detectar y alertar sobre números anormales de solicitudes, como por IP, usuario, total por hora o día, o lo que tenga sentido para la aplicación.",,✓,✓,770,
V8,,V8.1,Protección General de Datos,V8.1.5,Verifique que se realizan copias de seguridad periódicas de datos importantes y que se realizan pruebas de la restauración de datos.,,,✓,19,
V8,,V8.1,Protección General de Datos,V8.1.6,Verifique que las copias de seguridad se almacenan de forma segura para evitar que los datos sean robados o se dañen.,,,✓,19,
V8,,V8.2,Protección de datos del lado del cliente,V8.2.1,Verifique que la aplicación establece suficientes encabezados anti-almacenamiento en caché para que los datos confidenciales no se almacenen en caché en los navegadores modernos.,✓,✓,✓,525,
V8,,V8.2,Protección de datos del lado del cliente,V8.2.2,"Verifique que los datos almacenados en el almacenamiento del navegador (como localStorage, sessionStorage, IndexedDB o cookies) no contengan datos confidenciales.",✓,✓,✓,922,
V8,,V8.2,Protección de datos del lado del cliente,V8.2.3,"Verifique que los datos autenticados se borran del almacenamiento del cliente, como el DOM del explorador, después de que se termine el cliente o la sesión.",✓,✓,✓,922,
V8,,V8.3,Datos Privados Confidenciales,V8.3.1,Verifique que los datos confidenciales se envían al servidor en el cuerpo o encabezados del mensaje HTTP y que los parámetros de cadena de consulta de cualquier verbo HTTP no contienen datos confidenciales.,✓,✓,✓,319,
V8,,V8.3,Datos Privados Confidenciales,V8.3.2,Verifique que los usuarios tienen un método para eliminar o exportar sus datos sobre demanda (on demand).,✓,✓,✓,212,
V8,,V8.3,Datos Privados Confidenciales,V8.3.3,Verifique que se proporciona a los usuarios un lenguaje claro con respecto a la recopilación y el uso de la información personal suministrada y que los usuarios han proporcionado el consentimiento de aceptación para el uso de esos datos antes de que se utilicen de alguna manera.,✓,✓,✓,285,
V8,,V8.3,Datos Privados Confidenciales,V8.3.4,"Verifique que se han identificado todos los datos confidenciales creados y procesados por la aplicación, y asegúrese de que existe una política sobre cómo tratar los datos confidenciales. ([C8](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,200,
V8,,V8.3,Datos Privados Confidenciales,V8.3.5,"Verifique que el acceso a los datos confidenciales se audita (sin registrar los datos confidenciales en sí), si los datos se recopilan en las directivas de protección de datos pertinentes o donde se requiere el registro del acceso.",,✓,✓,532,
V8,,V8.3,Datos Privados Confidenciales,V8.3.6,"Verifique que la información confidencial contenida en la memoria se sobrescribe tan pronto como ya no sea necesaria para mitigar los ataques de volcado de memoria, utilizando ceros o datos aleatorios.",,✓,✓,226,
V8,,V8.3,Datos Privados Confidenciales,V8.3.7,"Verifique que la información confidencial o privada que se requiere que se cifre, se cifra mediante algoritmos aprobados que proporcionan confidencialidad e integridad. ([C8](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,327,
V8,,V8.3,Datos Privados Confidenciales,V8.3.8,"Verifique que la información personal confidencial está sujeta a la clasificación de retención de datos, de forma que los datos antiguos o desactualizados se eliminen automáticamente, según una programación o según la situación lo requiera.",,✓,✓,285,
V9,,V9.1,Seguridad de la Comunicación del Cliente,V9.1.1,Verifique que TLS se utilice para toda la conectividad del cliente y que no recurra a comunicaciones inseguras o no cifradas. ([C8](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,319,
V9,,V9.1,Seguridad de la Comunicación del Cliente,V9.1.2,"Verifique con herramientas de prueba TLS actualizadas que solo estén habilitados los conjuntos de cifrado fuertes, con los conjuntos de cifrado más fuertes configurados como preferidos.",✓,✓,✓,326,
V9,,V9.1,Seguridad de la Comunicación del Cliente,V9.1.3,"Verifique que solo estén habilitadas las últimas versiones recomendadas del protocolo TLS, como TLS 1.2 y TLS 1.3. La última versión del protocolo TLS debería ser la opción preferida.",✓,✓,✓,326,
V9,,V9.2,Seguridad de la Comunicación del Servidor,V9.2.1,"Verifique que las conexiones hacia y desde el servidor utilizan certificados TLS de confianza. Cuando se utilizan certificados generados internamente o autofirmados, el servidor debe configurarse para que solo confíe en las CA internas específicas y en los certificados autofirmados específicos. Todos los demás deben ser rechazados.",,✓,✓,295,
V9,,V9.2,Seguridad de la Comunicación del Servidor,V9.2.2,"Verifique que las comunicaciones cifradas, como TLS, se utilizan para todas las conexiones entrantes y salientes, incluidos los puertos de administración, monitoreo, la autenticación, la API o las llamadas a servicios web, la base de datos, la nube, el serverless, el mainframe, ya sean externos o de conexiones de asociados. El servidor no debe volver a protocolos inseguros o no cifrados.",,✓,✓,319,
V9,,V9.2,Seguridad de la Comunicación del Servidor,V9.2.3,Verifique que se autentican todas las conexiones cifradas a sistemas externos que implican información o funciones confidenciales.,,✓,✓,287,
V9,,V9.2,Seguridad de la Comunicación del Servidor,V9.2.4,"Verifique que la adecuada revocación de certificación, como la comprobación de Online Certificate Status Protocol (OCSP), esté habilitada y configurada.",,✓,✓,299,
V9,,V9.2,Seguridad de la Comunicación del Servidor,V9.2.5,Verifique que se hace logging de errores de conexión TLS de back-end.,,,✓,544,
V10,,V10.1,Integridad de Código,V10.1.1,"Verifique que se está utilizando una herramienta de análisis de código que puede detectar código potencialmente malintencionado, como funciones de tiempo, operaciones de archivos no seguras y conexiones de red.",,,✓,749,
V10,,V10.2,Búsqueda de Código Malicioso,V10.2.1,"Verifique que el código fuente de la aplicación y las bibliotecas de terceros no contienen capacidades no autorizadas de recopilación de datos o de “llamadas a casa”. Cuando detecte dicha funcionalidad, obtenga el permiso explicito del usuario para que sea operado así,  antes de recopilar cualquier dato.",,✓,✓,359,
V10,,V10.2,Búsqueda de Código Malicioso,V10.2.2,"Verifique que la aplicación no solicite permisos innecesarios o excesivos para funciones o sensores relacionados con la privacidad, como contactos, cámaras, micrófonos o ubicación.",,✓,✓,272,
V10,,V10.2,Búsqueda de Código Malicioso,V10.2.3,"Verifique que el código fuente de la aplicación y las bibliotecas de terceros no contienen puertas traseras, como cuentas, claves o código ofuscado, blobs binarios no documentados, rootkits o anti-depuración, características de depuración inseguras o de otro modo funcionalidades desactualizadas, inseguras u ocultas que podrían usarse maliciosamente si se descubren.",,,✓,507,
V10,,V10.2,Búsqueda de Código Malicioso,V10.2.4,Verifique que el código fuente de la aplicación y las bibliotecas de terceros no contienen bombas de tiempo mediante la búsqueda de funciones relacionadas con la fecha y la hora.,,,✓,511,
V10,,V10.2,Búsqueda de Código Malicioso,V10.2.5,"Verifique que el código fuente de la aplicación y las bibliotecas de terceros no contienen código malintencionado, como salami attacks, logic bypasses o bombas lógicas.",,,✓,511,
