chapter_id,chapter_name,section_id,section_name,req_id,req_description,L
V4,API и Веб-сервис,V4.1,Общая безопасность веб-сервисов,V4.1.3,"Убедитесь, что любой HTTP-заголовок, используемый приложением и устанавливаемый промежуточным уровнем, таким как балансировщик нагрузки, веб-прокси или backend-for-frontend сервис, не может быть переопределён конечным пользователем. Примеры заголовков: X-Real-IP, X-Forwarded-*, X-User-ID.",2
V4,API и Веб-сервис,V4.1,Общая безопасность веб-сервисов,V4.1.4,"Убедитесь, что разрешены только HTTP-методы, которые явно поддерживаются приложением или его API (включая OPTIONS для preflight-запросов), а неиспользуемые методы заблокированы.",3
V4,API и Веб-сервис,V4.1,Общая безопасность веб-сервисов,V4.1.5,"Убедитесь, что для особо чувствительных запросов или транзакций, проходящих через несколько систем, используются цифровые подписи на уровне сообщений, дополнительно к транспортным средствам защиты.",3
V4,API и Веб-сервис,V4.2,Валидация структуры HTTP-сообщений,V4.2.1,"Убедитесь, что все компоненты приложения (включая балансировщики нагрузки, файрволы и серверы приложений) определяют границы входящих HTTP-сообщений с использованием механизма, соответствующего версии HTTP, чтобы предотвратить HTTP request smuggling. В HTTP/1.x, если присутствует заголовок Transfer-Encoding, заголовок Content-Length должен игнорироваться согласно RFC 2616. При использовании HTTP/2 или HTTP/3, если присутствует Content-Length, веб-сервер должен убедиться, что он совпадает с длиной DATA-фреймов.",2
V4,API и Веб-сервис,V4.2,Валидация структуры HTTP-сообщений,V4.2.2,"Убедитесь, что при генерации HTTP-сообщений заголовок Content-Length не конфликтует с длиной содержимого, определяемой рамками протокола HTTP, чтобы предотвратить HTTP Request Smuggling.",3
V4,API и Веб-сервис,V4.2,Валидация структуры HTTP-сообщений,V4.2.3,"Убедитесь, что приложение не отправляет и не принимает HTTP/2 и HTTP/3 сообщения с заголовками, специфичными для соединения, такими как Transfer-Encoding, чтобы предотвратить HTTP Response Splitting и HTTP Header Injection.",3
V4,API и Веб-сервис,V4.2,Валидация структуры HTTP-сообщений,V4.2.4,"Убедитесь, что приложение принимает HTTP/2 и HTTP/3 запросы только в случае, если поля заголовков и их значения не содержат последовательностей CR (\r), LF (\n) или CRLF (\r\n), чтобы предотвратить HTTP Header Injection.",3
V4,API и Веб-сервис,V4.2,Валидация структуры HTTP-сообщений,V4.2.5,"Убедитесь, что если приложение (бекенд или фронтенд) формирует и отправляет запросы, оно использует валидацию, очистку или другие механизмы, чтобы не создавать URI (например, для API-вызовов) или HTTP-заголовки (например, Authorization или Cookie) слишком большой длины, чтобы их не принимал приёмник. Это может привести к отказу в обслуживании, например, при отправке слишком длинного запроса (длинный cookie-заголовок), из-за чего сервер постоянно возвращает ошибку.",3
V4,API и Веб-сервис,V4.3,GraphQL,V4.3.1,"Убедитесь, что используется белый список запросов, ограничение глубины вложенности, ограничение количества или анализ стоимости запроса, чтобы предотвратить DoS-атаки на уровне GraphQL или слоя данных из-за дорогостоящих вложенных запросов.",2
V4,API и Веб-сервис,V4.3,GraphQL,V4.3.2,"Убедитесь, что introspection-запросы GraphQL отключены в продакшен-среде, если GraphQL API не предназначен для использования сторонними клиентами.",2
V4,API и Веб-сервис,V4.4,WebSocket,V4.4.1,"Убедитесь, что для всех WebSocket-соединений используется WebSocket поверх TLS (WSS).",1
V4,API и Веб-сервис,V4.4,WebSocket,V4.4.2,"Убедитесь, что при первоначальном HTTP WebSocket handshake заголовок Origin проверяется на соответствие списку разрешённых источников для приложения.",2
V4,API и Веб-сервис,V4.4,WebSocket,V4.4.3,"Убедитесь, что если стандартное управление сессиями приложения не может быть использовано, применяются специальные токены, соответствующие требованиям безопасности управления сессиями.",2
V4,API и Веб-сервис,V4.4,WebSocket,V4.4.4,"Убедитесь, что специальные токены управления сессиями WebSocket изначально получаются или валидируются через ранее аутентифицированную HTTPS-сессию при переходе от HTTPS к WebSocket.",2
V5,Работа с файлами,V5.1,Документация по работе с файлами,V5.1.1,"Убедитесь, что документация определяет допустимые типы файлов, ожидаемые расширения и максимальный размер (включая распакованный размер) для каждой функции загрузки. Также убедитесь, что в документации указано, как файлы обезвреживаются для конечных пользователей (например, как приложение ведёт себя при обнаружении вредоносного файла).",2
V5,Работа с файлами,V5.2,Загрузка файлов и содержимое,V5.2.1,"Убедитесь, что приложение принимает только те файлы, которые может обработать без потери производительности или отказа в обслуживании.",1
V5,Работа с файлами,V5.2,Загрузка файлов и содержимое,V5.2.2,"Убедитесь, что при загрузке файла (включая файлы внутри архивов, таких как ZIP) приложение проверяет, соответствует ли расширение ожидаемому, и валидирует, соответствует ли содержимое типу, указанному в расширении. Это включает проверку начальных 'magic bytes', перезапись изображений, использование специализированных библиотек. Для уровня 1 — достаточно проверок для файлов, критичных с точки зрения бизнеса или безопасности. Для уровней 2 и выше — для всех файлов.",1
V5,Работа с файлами,V5.2,Загрузка файлов и содержимое,V5.2.3,"Убедитесь, что приложение проверяет архивы (например, zip, gz, docx, odt) на максимально допустимый распакованный размер и максимальное количество файлов до распаковки.",2
V5,Работа с файлами,V5.2,Загрузка файлов и содержимое,V5.2.4,"Убедитесь, что для каждого пользователя установлены квоты на общий размер и количество файлов, чтобы один пользователь не мог переполнить хранилище.",3
V5,Работа с файлами,V5.2,Загрузка файлов и содержимое,V5.2.5,"Убедитесь, что приложение не позволяет загружать архивы с символьными ссылками (symlinks), если это не требуется по бизнес-логике. Если требуется — разрешён только строго определённый список допустимых символьных ссылок.",3
V5,Работа с файлами,V5.2,Загрузка файлов и содержимое,V5.2.6,"Убедитесь, что приложение отклоняет изображения с числом пикселей выше допустимого, чтобы предотвратить атаки 'pixel flood'.",3
V5,Работа с файлами,V5.3,Хранение файлов,V5.3.1,"Убедитесь, что загруженные или сгенерированные из недоверенного ввода файлы, находящиеся в публичной директории, не исполняются как серверный код при обращении к ним по HTTP.",1
V5,Работа с файлами,V5.3,Хранение файлов,V5.3.2,"Убедитесь, что при создании путей к файлам приложение использует внутренние или доверенные данные, а не пользовательские имена файлов. Если использование пользовательских имён или метаданных необходимо — требуется строгая проверка и очистка. Это защита от path traversal, LFI, RFI и SSRF.",1
V5,Работа с файлами,V5.3,Хранение файлов,V5.3.3,"Убедитесь, что при обработке файлов на сервере (например, при распаковке) игнорируются пути, заданные пользователем, во избежание уязвимостей типа 'zip slip'.",3
V5,Работа с файлами,V5.4,Скачивание файлов,V5.4.1,"Убедитесь, что приложение валидирует или игнорирует имена файлов, переданных пользователем (включая в JSON, JSONP или URL-параметре), и указывает имя файла в заголовке Content-Disposition при ответе.",2
V5,Работа с файлами,V5.4,Скачивание файлов,V5.4.2,"Убедитесь, что имена файлов, передаваемые (например, в HTTP-заголовках или вложениях в email), кодируются или очищаются (например, по RFC 6266), чтобы сохранить структуру документа и предотвратить инъекции.",2
V5,Работа с файлами,V5.4,Скачивание файлов,V5.4.3,"Убедитесь, что файлы, полученные из недоверенных источников, сканируются антивирусом, чтобы не распространять известное вредоносное содержимое.",2
V6,Аутентификация,V6.1,Документация по аутентификации,V6.1.1,"Убедитесь, что в документации приложения описано, как используются механизмы, такие как ограничение частоты запросов (rate limiting), защита от автоматизации и адаптивные реакции, для защиты от атак, таких как подстановка учётных данных и перебор паролей. Документация должна ясно описывать конфигурацию этих механизмов и предотвращение злонамеренной блокировки аккаунтов.",1
V6,Аутентификация,V6.1,Документация по аутентификации,V6.1.2,"Убедитесь, что задокументирован список контекстно-зависимых слов, запрещённых к использованию в паролях. В него могут входить производные от названий организаций, продуктов, идентификаторов систем, кодовых названий проектов, названий отделов или ролей и тому подобное.",2
V6,Аутентификация,V6.1,Документация по аутентификации,V6.1.3,"Убедитесь, что если приложение поддерживает несколько способов аутентификации, то все они документированы вместе с описанием применяемых средств защиты и уровнем стойкости аутентификации, которые должны быть одинаково применены ко всем способам.",2
V6,Аутентификация,V6.2,Безопасность паролей,V6.2.1,"Убедитесь, что пользовательские пароли содержат не менее 8 символов. Рекомендуется минимальная длина в 15 символов.",1
V6,Аутентификация,V6.2,Безопасность паролей,V6.2.2,"Убедитесь, что пользователи могут менять свои пароли.",1
V6,Аутентификация,V6.2,Безопасность паролей,V6.2.3,"Убедитесь, что для смены пароля требуется ввести как текущий, так и новый пароль.",1
V6,Аутентификация,V6.2,Безопасность паролей,V6.2.4,"Убедитесь, что при регистрации или смене пароля введённый пароль проверяется по списку как минимум из 3000 самых популярных паролей, соответствующих политике (например, минимальной длине).",1
V6,Аутентификация,V6.2,Безопасность паролей,V6.2.5,"Убедитесь, что допускаются пароли любой структуры, без ограничений на использование определённых символов. Не должно быть требований по обязательному наличию заглавных/строчных букв, цифр или специальных символов.",1
V6,Аутентификация,V6.2,Безопасность паролей,V6.2.6,"Убедитесь, что поля ввода пароля используют type=password для скрытия символов. Разрешено временное отображение всего пароля или последнего введённого символа.",1
V6,Аутентификация,V6.2,Безопасность паролей,V6.2.7,"Убедитесь, что разрешены вставка (paste), использование менеджеров паролей браузера и внешних менеджеров паролей.",1
V6,Аутентификация,V6.2,Безопасность паролей,V6.2.8,"Убедитесь, что пароль проверяется строго в том виде, в котором он был введён пользователем — без обрезки, изменения регистра и других модификаций.",1
V6,Аутентификация,V6.2,Безопасность паролей,V6.2.9,"Убедитесь, что система позволяет использовать пароли длиной не менее 64 символов.",2
V6,Аутентификация,V6.2,Безопасность паролей,V6.2.10,"Убедитесь, что пароль остаётся действительным, пока не будет скомпрометирован или не будет изменён пользователем. Приложение не должно требовать регулярной смены пароля.",2
V6,Аутентификация,V6.2,Безопасность паролей,V6.2.11,"Убедитесь, что используется документированный список контекстно-зависимых слов (например, названия компаний, проектов и т.д.) для предотвращения использования легко угадываемых паролей.",2
V6,Аутентификация,V6.2,Безопасность паролей,V6.2.12,"Убедитесь, что при регистрации или смене пароля проверяется, не входит ли он в список скомпрометированных (утёкших) паролей.",2
V6,Аутентификация,V6.3,Общие требования к безопасности аутентификации,V6.3.1,"Убедитесь, что реализованы меры защиты от атак типа credential stuffing (массовая подстановка учётных данных) и brute-force (перебор паролей), согласно документации по безопасности приложения.",1
V6,Аутентификация,V6.3,Общие требования к безопасности аутентификации,V6.3.2,"Убедитесь, что в приложении отсутствуют или отключены учётные записи по умолчанию (например, root, admin, sa).",1
V6,Аутентификация,V6.3,Общие требования к безопасности аутентификации,V6.3.3,"Убедитесь, что для доступа к приложению используется либо механизм многофакторной аутентификации, либо комбинация однофакторных. Для уровня L3 один из факторов должен быть аппаратным, обеспечивающим защиту от фишинга, устойчивость к компрометации и подтверждение намерения аутентификации через явное действие пользователя (например, нажатие кнопки на FIDO-ключе или телефоне). Ослабление этих требований допускается только при наличии обоснования и компенсирующих мер.",2
V6,Аутентификация,V6.3,Общие требования к безопасности аутентификации,V6.3.4,"Убедитесь, что при наличии нескольких способов аутентификации, они все задокументированы, и для них единообразно применяются меры защиты и уровни доверия.",2
V6,Аутентификация,V6.3,Общие требования к безопасности аутентификации,V6.3.5,"Убедитесь, что пользователи получают уведомления о подозрительных попытках аутентификации (удачных и неудачных). Это может включать попытки (например, подключения) с необычного устройства или места, частично успешную MFA, попытку после долгого отсутствия или успешную аутентификацию после серии неудачных.",3
V6,Аутентификация,V6.3,Общие требования к безопасности аутентификации,V6.3.6,"Убедитесь, что email не используется ни как однофакторный, ни как многофакторный механизм аутентификации.",3
V6,Аутентификация,V6.3,Общие требования к безопасности аутентификации,V6.3.7,"Убедитесь, что пользователи получают уведомление при изменении данных аутентификации, таких как сброс пароля или изменение логина/email.",3
V6,Аутентификация,V6.3,Общие требования к безопасности аутентификации,V6.3.8,"Убедитесь, что из сообщений об ошибке, HTTP-кодов ответа или различий во времени ответа нельзя определить, существует ли пользователь с таким логином. Это правило также должно применяться к функциям регистрации и восстановления пароля.",3
V6,Аутентификация,V6.4,Жизненный цикл и восстановление факторов аутентификации,V6.4.1,"Убедитесь, что начальные пароли или коды активации, генерируемые системой, создаются с использованием надёжного генератора случайных чисел, соответствуют текущей политике паролей и истекают через короткий период времени либо после первого использования. Эти секреты не должны использоваться как постоянные пароли.",1
V6,Аутентификация,V6.4,Жизненный цикл и восстановление факторов аутентификации,V6.4.2,"Убедитесь, что в системе отсутствуют подсказки к паролю или вопросы на знание («секретные вопросы»).",1
V6,Аутентификация,V6.4,Жизненный цикл и восстановление факторов аутентификации,V6.4.3,"Убедитесь, что реализован безопасный процесс сброса забытого пароля, который не обходит активные механизмы многофакторной аутентификации.",2
V6,Аутентификация,V6.4,Жизненный цикл и восстановление факторов аутентификации,V6.4.4,"Убедитесь, что в случае утраты одного из факторов MFA проводится удостоверение личности (identity proofing) на том же уровне, что и при первичной регистрации.",2
V6,Аутентификация,V6.4,Жизненный цикл и восстановление факторов аутентификации,V6.4.5,"Убедитесь, что инструкции по обновлению истекающих механизмов аутентификации отправляются заранее, с достаточным запасом времени для выполнения замены, при необходимости с настройкой автоматических напоминаний.",3
V6,Аутентификация,V6.4,Жизненный цикл и восстановление факторов аутентификации,V6.4.6,"Убедитесь, что администраторы могут инициировать процесс сброса пароля, но не могут задать или выбрать новый пароль за пользователя. Это исключает ситуацию, при которой администратор знает пароль пользователя.",3
V6,Аутентификация,V6.5,Общие требования к многофакторной аутентификации,V6.5.1,"Убедитесь, что lookup-секреты, внеполосные коды/запросы и TOTP-коды можно использовать только один раз.",2
V6,Аутентификация,V6.5,Общие требования к многофакторной аутентификации,V6.5.2,"Убедитесь, что при хранении lookup-секретов с энтропией менее 112 бит (например, 19 случайных буквенно-цифровых символов или 34 случайные цифры) они хэшируются с использованием разрешённого алгоритма хеширования паролей и случайной соли минимум 32 бита. Если у секрета ≥112 бит энтропии — допустимо использовать стандартный хэш.",2
V6,Аутентификация,V6.5,Общие требования к многофакторной аутентификации,V6.5.3,"Убедитесь, что lookup-секреты, коды внеполосной аутентификации и сиды для TOTP генерируются с использованием криптографически стойкого генератора случайных чисел (CSPRNG), чтобы избежать предсказуемых значений.",2
V6,Аутентификация,V6.5,Общие требования к многофакторной аутентификации,V6.5.4,"Убедитесь, что lookup-секреты и внеполосные коды аутентификации имеют минимум 20 бит энтропии (достаточно, например, 4 случайных алфавитно-цифровых символов или 6 случайных цифр).",2
V6,Аутентификация,V6.5,Общие требования к многофакторной аутентификации,V6.5.5,"Убедитесь, что все внеполосные запросы, коды и токены, а также TOTP-коды имеют ограниченный срок действия. Максимум для out-of-band — 10 минут, для TOTP — 30 секунд.",2
V6,Аутентификация,V6.5,Общие требования к многофакторной аутентификации,V6.5.6,"Убедитесь, что любой фактор аутентификации (включая физические устройства) может быть отозван в случае кражи или утери.",3
V6,Аутентификация,V6.5,Общие требования к многофакторной аутентификации,V6.5.7,"Убедитесь, что биометрические механизмы аутентификации используются только как вторичный фактор — в сочетании с «чем-то, что вы знаете» или «чем-то, что у вас есть».",3
V6,Аутентификация,V6.5,Общие требования к многофакторной аутентификации,V6.5.8,"Убедитесь, что TOTP-коды проверяются по источнику времени, полученному от доверенного сервиса, а не от клиента или недоверенного источника.",3
V6,Аутентификация,V6.6,Внеполосные механизмы аутентификации,V6.6.1,"Убедитесь, что механизмы аутентификации через телефонную сеть общего пользования (PSTN) для доставки одноразовых паролей (OTP) по телефону или SMS используются только в случае предварительной валидации номера, при этом предлагаются альтернативные более безопасные методы (например, TOTP), и пользователю сообщаются риски. Для приложений уровня L3 использование телефона и SMS недопустимо.",2
V6,Аутентификация,V6.6,Внеполосные механизмы аутентификации,V6.6.2,"Убедитесь, что внеполосные запросы, коды или токены привязаны к исходному запросу аутентификации, для которого они были сгенерированы, и не могут быть использованы повторно для других попыток.",2
V6,Аутентификация,V6.6,Внеполосные механизмы аутентификации,V6.6.3,"Убедитесь, что внеполосные механизмы на основе кода защищены от атак методом подбора (brute force) путём применения ограничения частоты запросов (rate limiting). Также рекомендуется использовать коды с энтропией не менее 64 бит.",2
V6,Аутентификация,V6.6,Внеполосные механизмы аутентификации,V6.6.4,"Убедитесь, что при использовании push-уведомлений для MFA применяется ограничение частоты (rate limiting), чтобы предотвратить атаки push-бомбинга. Также может помочь механизм сопоставления номеров (number matching).",3
V6,Аутентификация,V6.7,Криптографические механизмы аутентификации,V6.7.1,"Убедитесь, что сертификаты, используемые для проверки криптографических утверждений об аутентификации, хранятся таким образом, чтобы исключить возможность их модификации.",3
V6,Аутентификация,V6.7,Криптографические механизмы аутентификации,V6.7.2,"Убедитесь, что nonce (случайная строка), используемая в процессе вызова, имеет длину не менее 64 бит и является статистически уникальной или уникальной на протяжении всего срока службы криптографического устройства.",3
V6,Аутентификация,V6.8,Аутентификация с использованием провайдера идентификаций (IdP),V6.8.1,"Убедитесь, что при поддержке несколькими IdP, невозможно подделать личность пользователя через другой IdP (например, с тем же user ID). Стандартным способом защиты является регистрация пользователя с использованием сочетания ID самого IdP (в качестве пространства имён) и пользовательского ID внутри IdP.",2
V6,Аутентификация,V6.8,Аутентификация с использованием провайдера идентификаций (IdP),V6.8.2,"Убедитесь, что наличие и целостность цифровой подписи в утверждениях аутентификации (например, в JWT или SAML) всегда проверяются, а неподписанные или недействительные утверждения отклоняются.",2
V6,Аутентификация,V6.8,Аутентификация с использованием провайдера идентификаций (IdP),V6.8.3,"Убедитесь, что SAML-утверждения обрабатываются только один раз в течение периода их действия, чтобы исключить атаки воспроизведения (replay attacks).",2
V6,Аутентификация,V6.8,Аутентификация с использованием провайдера идентификаций (IdP),V6.8.4,"Убедитесь, что если приложение использует внешний поставщик идентификации (IdP) и для определенных функций требуется особый уровень, метод или срок действия аутентификации, то приложение использует данные, возвращаемые IdP, для проверки этих условий. Например, при использовании OIDC можно проверить значения полей ID Token — acr, amr, auth_time (если они есть). Если IdP не предоставляет эти данные, приложение должно иметь документированный план действий по умолчанию, предполагающий использование минимально допустимой силы аутентификации (например, одноступенчатая — логин и пароль).",2
V7,Управление сессиями,V7.1,Документация по управлению сессиями,V7.1.1,"Убедитесь, что тайм-аут бездействия и абсолютное максимальное время жизни сессии задокументированы, соответствуют другим контрольным мерам и сопровождаются обоснованием любых отклонений от требований повторной аутентификации NIST SP 800-63B.",2
V7,Управление сессиями,V7.1,Документация по управлению сессиями,V7.1.2,"Убедитесь, что документация определяет допустимое количество одновременных (параллельных) сессий для одного аккаунта, а также поведение системы и действия при достижении этого лимита.",2
V7,Управление сессиями,V7.1,Документация по управлению сессиями,V7.1.3,"Убедитесь, что все системы, создающие и управляющие сессиями пользователей в рамках федеративной идентификации (например, SSO), задокументированы вместе с механизмами координации сроков действия сессий, условий завершения и случаев, требующих повторной аутентификации.",2
V7,Управление сессиями,V7.2,Базовая безопасность сессий,V7.2.1,"Убедитесь, что все проверки сессионных токенов выполняются на доверенной серверной стороне.",1
V7,Управление сессиями,V7.2,Базовая безопасность сессий,V7.2.2,"Убедитесь, что приложение использует либо автономные токены, либо ссылочные токены, которые генерируются динамически, не используя статические API-секреты или ключи.",1
V7,Управление сессиями,V7.2,Базовая безопасность сессий,V7.2.3,"Убедитесь, что ссылочные токены являются уникальными, создаются с использованием криптографически безопасного генератора псевдослучайных чисел (CSPRNG) и обладают энтропией не менее 128 бит.",1
V7,Управление сессиями,V7.2,Базовая безопасность сессий,V7.2.4,"Убедитесь, что при аутентификации пользователя (включая повторную) создается новый токен сессии, а текущий — аннулируется.",1
V7,Управление сессиями,V7.3,Тайм-ауты сессии,V7.3.1,"Убедитесь, что есть тайм-аут бездействия, после которого требуется повторная аутентификация, в соответствии с анализом рисков и документированными решениями.",2
V7,Управление сессиями,V7.3,Тайм-ауты сессии,V7.3.2,"Убедитесь, что установлено абсолютное максимальное время жизни сессии, по истечении которого требуется повторная аутентификация, в соответствии с анализом рисков и документированными решениями.",2
V7,Управление сессиями,V7.4,Завершение сессий,V7.4.1,"Убедитесь, что после завершения сессии (logout, истечение срока) дальнейшее её использование невозможно. Для ссылочных токенов или сессий с сохранением состояния это означает аннулирование на сервере. Для self-contained токенов необходимо реализовать механизм отзыва, например, список отозванных токенов, проверку времени выпуска или ротацию ключей подписи для каждого пользователя.",1
V7,Управление сессиями,V7.4,Завершение сессий,V7.4.2,"Убедитесь, что при удалении или отключении пользователя все активные сессии немедленно завершаются.",1
V7,Управление сессиями,V7.4,Завершение сессий,V7.4.3,"Убедитесь, что после изменения или удаления факторов аутентификации (например, смена пароля или MFA) приложение предлагает завершить все другие активные сессии.",2
V7,Управление сессиями,V7.4,Завершение сессий,V7.4.4,"Убедитесь, что на всех страницах, требующих аутентификации, имеется простой и видимый способ выхода.",2
V7,Управление сессиями,V7.4,Завершение сессий,V7.4.5,"Убедитесь, что администраторы могут завершать активные сессии конкретного пользователя или всех пользователей.",2
V7,Управление сессиями,V7.5,Защита от злоупотреблений сессией,V7.5.1,"Убедитесь, что приложение требует полной повторной аутентификации перед изменением чувствительных атрибутов аккаунта, которые могут влиять на аутентификацию (например, email, номер телефона, настройки MFA или данных восстановления доступа).",2
V7,Управление сессиями,V7.5,Защита от злоупотреблений сессией,V7.5.2,"Убедитесь, что пользователь может просматривать и (после повторной аутентификации хотя бы по одному фактору) завершать активные сессии.",2
V7,Управление сессиями,V7.5,Защита от злоупотреблений сессией,V7.5.3,"Убедитесь, что перед выполнением критически важных операций приложение требует повторной аутентификации (по крайней мере, одного фактора) или дополнительной проверки.",3
V7,Управление сессиями,V7.6,Федеративная повторная аутентификация,V7.6.1,"Убедитесь, что срок действия и завершение сессий между RP и IdP соответствуют документации и включают повторную аутентификацию, если достигнут максимальный допустимый интервал между событиями аутентификации.",2
V7,Управление сессиями,V7.6,Федеративная повторная аутентификация,V7.6.2,"Убедитесь, что создание сессии требует согласия пользователя или явного действия, предотвращающего несанкционированное создание сессий без участия пользователя.",2
V8,Авторизация,V8.1,Документация по авторизации,V8.1.1,"Убедитесь, что документация по авторизации определяет правила ограничения доступа на уровне функций и на уровне данных на основе прав субъекта и атрибутов ресурса.",1
V8,Авторизация,V8.1,Документация по авторизации,V8.1.2,"Убедитесь, что документация по авторизации определяет правила ограничения доступа на уровне полей (как на чтение, так и на запись) на основе прав субъекта и атрибутов ресурса. Эти правила могут зависеть от других атрибутов объекта данных, например, статуса.",2
