chapter_id,chapter_name,section_id,section_name,req_id,req_description,level1,level2,level3,cwe,nist
ت2,المصادقة,ق6.2,البحث عن المحقق السري Look-up Secret Verifier,ق2.6.2,تحقق من أن أسرار البحث lookup secrets  تمتلك عشوائية كافية (112 بت من الانتروبيا entropy) ، أو إذا كان أقل من 112 بت من الانتروبيا ، مع قيمة salt فريدة وعشوائية بطول 32 بت ومجزئة hashed باستخدام تجزئة أحادية الاتجاه معتمدة.,,✓,✓,330,5.1.2.2
ت2,المصادقة,ق6.2,البحث عن المحقق السري Look-up Secret Verifier,ق3.6.2,تحقق من أن أسرار البحث مقاومة للهجمات التي لا تحتاج لانترنت offline attacks ، مثل القيم المتوقعة predictable values.,,✓,✓,310,5.1.2.2
ت2,المصادقة,ق7.2,المدقق خارج النطاق,ق1.7.2,"تحقق من أن المصادقين خارج النطاق (""المقيدة"" في NIST)  الذين يستخدمون النص الواضح  ، مثل SMS أو PSTN ، لا يتم تقديمهم افتراضيًا ، ويتم تقديم بدائل أقوى مثل دفع الإشعارات أولاً.",✓,✓,✓,287,5.1.3.2
ت2,المصادقة,ق7.2,المدقق خارج النطاق,ق2.7.2,تحقق من انتهاء صلاحية المدقق خارج النطاق لطلبات المصادقة أو الرموز codes أو الرموز المميزة tokens  خارج النطاق بعد 10 دقائق.,✓,✓,✓,287,5.1.3.2
ت2,المصادقة,ق7.2,المدقق خارج النطاق,ق3.7.2,تحقق من أن طلبات المصادقة أو الرموزcodes أو الرموز المميزة tokens  لأداة التحقق خارج النطاق قابلة للاستخدام مرة واحدة فقط ، ولطلب المصادقة الأصلي فقط.,✓,✓,✓,287,5.1.3.2
ت2,المصادقة,ق7.2,المدقق خارج النطاق,ق4.7.2,تحقق من أن طلبات المصادقة أو الرموزcodes أو الرموز المميزة tokens  لأداة التحقق خارج النطاق قابلة للاستخدام مرة واحدة فقط ، ولطلب المصادقة الأصلي فقط.,✓,✓,✓,523,5.1.3.2
ت2,المصادقة,ق7.2,المدقق خارج النطاق,ق5.7.2,تحقق من أن المدقق خارج النطاق يحتفظ فقط بإصدار مجزأ  من رمز المصادقة hashed version of the authentication code.,,✓,✓,256,5.1.3.2
ت2,المصادقة,ق7.2,المدقق خارج النطاق,ق6.7.2,تحقق من أن رمز المصادقة الأولي يتم إنشاؤه بواسطة مولد رقم عشوائي آمن ، يحتوي على 20 بت على الأقل من الانتروبيا (عادةً ما يكفي ستة خانات عشوائية رقمية).,,✓,✓,310,5.1.3.2
ت2,المصادقة,ق8.2,التحقق مرة واحدة أو متعددة العوامل,ق1.8.2,تحقق من أن كلمات المرور لمرة واحدة المستندة إلى الوقت  time-based OTPs لها عمر محدد قبل انتهاء صلاحيتها.,✓,✓,✓,613,5.1.4.2 / 5.1.5.2
ت2,المصادقة,ق8.2,التحقق مرة واحدة أو متعددة العوامل,ق2.8.2,تحقق من أن المفاتيح المتناظرة symmetric keys المستخدمة للتحقق من OTPs محمية بدرجة كبيرة ، مثل استخدام وحدة أمان للأجهزة hardware security module  أو تخزين مفاتيح يعتمد على نظام التشغيل الآمن operating system based key storage.,,✓,✓,320,5.1.4.2 / 5.1.5.2
ت2,المصادقة,ق8.2,التحقق مرة واحدة أو متعددة العوامل,ق3.8.2,تحقق من استخدام خوارزميات التشفير المعتمدة في إنشاء ، وتوزيع ، والتحقق من OTPs.,,✓,✓,326,5.1.4.2 / 5.1.5.2
ت2,المصادقة,ق8.2,التحقق مرة واحدة أو متعددة العوامل,ق4.8.2,تحقق من أن كلمات المرور لمرة واحدة المستندة إلى الوقت  time-based OTPs يمكن استخدامها مرة واحدة فقط خلال فترة الصلاحية.,,✓,✓,287,5.1.4.2 / 5.1.5.2
ت2,المصادقة,ق8.2,التحقق مرة واحدة أو متعددة العوامل,ق5.8.2,تحقق من أنه في حالة إعادة استخدام رمز OTP متعدد العوامل المستند إلى الوقت time-based multi-factor OTP token  خلال فترة الصلاحية ، يتم تسجيله logged  ورفضه مع إرسال إشعارات آمنة إلى حامل الجهاز.,,✓,✓,287,5.1.5.2
ت2,المصادقة,ق8.2,التحقق مرة واحدة أو متعددة العوامل,ق6.8.2,تحقق من إمكانية إبطال مولد OTP الفيزيائي أحادي العامل physical single-factor OTP generator  في حالة السرقة أو أي خسارة أخرى. تأكد من أن الإلغاء ساري المفعول على الفور عبر الجلسات التي تم تسجيل الدخول إليها ، بغض النظر عن الموقع.,,✓,✓,613,5.2.1
ت2,المصادقة,ق8.2,التحقق مرة واحدة أو متعددة العوامل,ق7.8.2,تحقق من إمكانية إبطال مولد OTP الفيزيائي أحادي العامل physical single-factor OTP generator  في حالة السرقة أو أي خسارة أخرى. تأكد من أن الإلغاء ساري المفعول على الفور عبر الجلسات التي تم تسجيل الدخول إليها ، بغض النظر عن الموقع.,,o,✓,308,5.2.3
ت2,المصادقة,ق9.2,التحقق من برامج وأجهزة التشفير,ق1.9.2,تحقق من تخزين مفاتيح التشفير المستخدمة في التحقق بشكل آمن ومحمي ضد الكشف ، مثل استخدام وحدة النظام الأساسي الموثوق Trusted Platform Module (TPM) أو وحدة أمان الأجهزة Hardware Security Module (HSM)، أو خدمة نظام التشغيل التي يمكنها استخدام هذا التخزين الآمن.,,✓,✓,320,5.1.7.2
ت2,المصادقة,ق9.2,التحقق من برامج وأجهزة التشفير,ق2.9.2,تحقق من أن التحدي غير المكرر challenge nonceيبلغ طوله 64 بت على الأقل ، وأنه فريد إحصائيًا أو فريدًا خلال فترة عمر جهاز التشفير cryptographic device.,,✓,✓,330,5.1.7.2
ت2,المصادقة,ق9.2,التحقق من برامج وأجهزة التشفير,ق3.9.2,تحقق من أن التحدي غير المكرر challenge nonceيبلغ طوله 64 بت على الأقل ، وأنه فريد إحصائيًا أو فريدًا خلال فترة عمر جهاز التشفير cryptographic device.,,✓,✓,327,5.1.7.2
ت2,المصادقة,ق10.2,مصادقة الخدمة,ق1.10.2,لا يمكن تنفيذ اختبار الاختراق للتحقق من متطلبات هذا القسم، لذلك لا يتضمن أي متطلبات L1، ومع ذلك ، إذا تم استخدامه في معمارية أو تشفير أو مراجعة آمنة للشيفرة المصدرية، فيرجى افتراض أن البرنامج (تمامًا مثل Java Key Store) هو الحد الأدنى من المتطلبات في L1. تخزين الأسرارsecrets بشكلها الصريح غير مقبول تحت أي ظرف من الظروف.,,OS assisted,HSM,287,5.1.1.1
ت2,المصادقة,ق10.2,مصادقة الخدمة,ق2.10.2,تحقق من أنه إذا كانت كلمات المرور مطلوبة لمصادقة الخدمة ، فإن حساب الخدمة الذي تم استخدامه لا يمتلك بيانات اعتماد افتراضية. (على سبيل المثال ، يكون root / root أو admin / admin افتراضيًا في بعض الخدمات أثناء التثبيت).,,OS assisted,HSM,255,5.1.1.1
ت2,المصادقة,ق10.2,مصادقة الخدمة,ق3.10.2,تحقق من تخزين كلمات المرور بحماية كافية لمنع هجمات الاسترداد في وضع عدم الاتصال بالانترنت offline recovery attacks، بما في ذلك الوصول إلى النظام المحلي.,,OS assisted,HSM,522,5.1.1.1
ت2,المصادقة,ق10.2,مصادقة الخدمة,ق4.10.2,تحقق من إدارة كلمات المرور والتكامل مع قواعد البيانات وأنظمة الجهات الخارجية third-party systems والتوزيع  seedsوالأسرار الداخلية ومفاتيح واجهة برمجة التطبيقات  API keysبشكل آمن وتحقق من عدم تضمينها في الشيفرة المصدرية أو تخزينها في مستودعات الشيفرة المصدرية repositories. يجب أن يقاوم هذا التخزين الهجمات في وضع عدم الاتصال بالانترنت. يوصى باستخدام مخزن مفاتيح آمن للبرامج (L1) أو جهاز TPM أو HSM (L3) لتخزين كلمات المرور.,,OS assisted,HSM,798,
ت3,إدارة الجلسة,ق1.3,أمان إدارة الجلسة الأساسية  Fundamental Session Management Security,ق1.1.3,تحقق من أن التطبيق لا يكشف أبدًا عن الرموز المميزة للجلسة session Tokens في بارامترات الرابط URL parameters.,✓,✓,✓,598,
ت3,إدارة الجلسة,ق1.3,أمان إدارة الجلسة الأساسية  Fundamental Session Management Security,ق1.2.3,تحقق من أن التطبيق ينشئ رمزًا مميزًا جديدًا للجلسة session token  عند مصادقة المستخدم. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,384,7.1
ت3,إدارة الجلسة,ق1.3,أمان إدارة الجلسة الأساسية  Fundamental Session Management Security,ق2.2.3,تحقق من أن الرموز المميزة للجلسة session token تمتلك ما لا يقل عن 64 بتًا من الانتروبيا entropy. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,331,7.1
ت3,إدارة الجلسة,ق1.3,أمان إدارة الجلسة الأساسية  Fundamental Session Management Security,ق3.2.3,تحقق من أن التطبيق يخزن فقط الرموز المميزة للجلسة session token في المتصفح باستخدام طرق آمنة مثل ملفات تعريف الارتباط المؤمنة secured cookies  بشكل مناسب (انظر القسم 4.3) أو تخزين جلسة HTML 5 (HTML 5 session storage).,✓,✓,✓,539,7.1
ت3,إدارة الجلسة,ق1.3,أمان إدارة الجلسة الأساسية  Fundamental Session Management Security,ق4.2.3,تحقق من توليد رمز الجلسة session token باستخدام خوارزميات التشفير المعتمدة. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering)),,✓,✓,331,7.1
ت3,إدارة الجلسة,ق3.3,إنهاء الجلسة,ق1.3.3,تحقق من أن تسجيل الخروج وانتهاء الصلاحية يبطلان الرمز المميز للجلسة ، بحيث لا يستأنف زر الرجوع أو الطرف المعتمد المتلقين للمعلومات جلسة مصادق عليها ، بما في ذلك عبر الأطراف المعتمدة. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,613,7.1
ت3,إدارة الجلسة,ق3.3,إنهاء الجلسة,ق2.3.3,تحقق من أن تسجيل الخروج وانتهاء الصلاحية يبطلان الرمز المميز للجلسة ، بحيث لا يستأنف زر الرجوع أو الطرف المعتمد المتلقين للمعلومات جلسة مصادق عليها ، بما في ذلك عبر الأطراف المعتمدة. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering)),30 days,"12 hours or 30 minutes of inactivity, 2FA optional","12 hours or 15 minutes of inactivity, with 2FA",613,7.2
ت3,إدارة الجلسة,ق3.3,إنهاء الجلسة,ق3.3.3,تحقق من أن التطبيق يمنح خيار إنهاء جميع الجلسات النشطة الأخرى بعد تغيير كلمة المرور بنجاح (بما في ذلك التغيير عبر إعادة تعيين / استرداد كلمة المرور) ، وأن هذا فعال عبر التطبيق ، وتسجيل الدخول الموحد (إن وجد) ، وأي أطراف معتمدة.,,✓,✓,613,
ت3,إدارة الجلسة,ق3.3,إنهاء الجلسة,ق4.3.3,تحقق من أن التطبيق يمنح خيار إنهاء جميع الجلسات النشطة الأخرى بعد تغيير كلمة المرور بنجاح (بما في ذلك التغيير عبر إعادة تعيين / استرداد كلمة المرور) ، وأن هذا فعال عبر التطبيق ، وتسجيل الدخول الموحد (إن وجد) ، وأي أطراف معتمدة.,,✓,✓,613,7.1
ت3,إدارة الجلسة,ق4.3,إدارة الجلسة المستندة إلى ملفات تعريف الارتباط,ق1.4.3,"تحقق من أن الرموز المميزة للجلسة المستندة إلى ملفات تعريف الارتباط cookie-based session tokens مفعل بها السمة ""secure"". ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,614,7.1.1
ت3,إدارة الجلسة,ق4.3,إدارة الجلسة المستندة إلى ملفات تعريف الارتباط,ق2.4.3,"تحقق من أن الرموز المميزة للجلسة المستندة إلى ملفات تعريف الارتباط cookie-based session tokens  مفعل بها السمة ""HttpOnly"". ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,1004,7.1.1
ت3,إدارة الجلسة,ق4.3,إدارة الجلسة المستندة إلى ملفات تعريف الارتباط,ق3.4.3,"تحقق من أن الرموز المميزة للجلسة المستندة إلى ملفات تعريف الارتباط cookie-based session tokens  تستخدم سمة ""SameSite"" للحد من التعرض لهجمات طلبات التزوير عبر المواقع cookie-based session tokens. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,1275,7.1.1
ت3,إدارة الجلسة,ق4.3,إدارة الجلسة المستندة إلى ملفات تعريف الارتباط,ق4.4.3,"تحقق من أن الرموز المميزة للجلسة المستندة إلى ملفات تعريف الارتباط cookie-based session tokens تستخدم بادئة  ""-Host__"" لذلك يتم إرسال ملفات تعريف الارتباط فقط إلى المضيف الذي قام في البداية بتعيين ملف تعريف الارتباط.",✓,✓,✓,16,7.1.1
ت3,إدارة الجلسة,ق4.3,إدارة الجلسة المستندة إلى ملفات تعريف الارتباط,ق5.4.3,تحقق من أنه إذا تم نشر التطبيق تحت اسم نطاق مع تطبيقات أخرى تقوم بتعيين أو استخدام ملفات تعريف ارتباط الجلسة التي قد تكشف عن ملفات تعريف الارتباط للجلسة ، فقم بتعيين سمة path  في الرموز المميزة للجلسة المستندة إلى ملفات تعريف الارتباط باستخدام المسار الأكثر دقة ممكنًا. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,16,7.1.1
ت3,إدارة الجلسة,ق5.3,إدارة الجلسة المستندة إلى الرمز المميز,ق1.5.3,تحقق من أن التطبيق يسمح للمستخدمين بإبطال revoke رموز OAuth المميزة التي تشكل علاقات ثقة مع التطبيقات المرتبطة.,,✓,✓,290,7.1.2
ت3,إدارة الجلسة,ق5.3,إدارة الجلسة المستندة إلى الرمز المميز,ق2.5.3,تحقق من أن التطبيق يستخدم الرموز المميزة للجلسة بدلاً من أسرار ومفاتيح واجهة برمجة التطبيقات الثابتة static API secrets and keys  ، باستثناء عمليات التنفيذ القديمة legacy implementations.,,✓,✓,798,
ت3,إدارة الجلسة,ق5.3,إدارة الجلسة المستندة إلى الرمز المميز,ق3.5.3,تحقق من أن الرموز المميزة للجلسة عديمة الحالة stateless session tokens  تستخدم التوقيعات الرقمية والتشفير وغيرها من الإجراءات المضادة للحماية من هجمات التلاعب tampering ، والتغليف enveloping  ، وإعادة التشغيل reply، والتشفير الفارغ null cipher ، استبدال المفتاح key substitution.,,✓,✓,345,
ت3,إدارة الجلسة,ق6.3,إعادة المصادقة الموحدة Federated Re-authentication,ق1.6.3,تحقق من أن الأطراف المعتمدة Relying Parties (RPs) تحدد الحد الأقصى لوقت المصادقة لمقدمي خدمات الاعتماد (CSPs) وأن CSPs يعيدون مصادقة المستخدم إذا لم يستخدموا جلسة خلال تلك الفترة.,,,✓,613,7.2.1
ت3,إدارة الجلسة,ق6.3,إعادة المصادقة الموحدة Federated Re-authentication,ق2.6.3,تحقق من أن مقدمي خدمات الاعتماد (CSPs) يبلغون الأطراف المعتمدة (RPs) بحدث المصادقة الأخير ، للسماح لـ RPs بتحديد ما إذا كانوا بحاجة إلى إعادة مصادقة المستخدم.,,,✓,613,7.2.1
ت3,إدارة الجلسة,ق7.3,الحماية ضد استغلالات إدارة الجلسة,ق1.7.3,تحقق من التطبيق يضمن جلسة تسجيل دخول كاملة وصالحة أو يتطلب إعادة المصادقة أو التحقق الثانوي قبل السماح بأي معاملات حساسة أو تعديلات على الحساب.,✓,✓,✓,306,
ت4,التحكم في الوصول,ق1.4,التصميم العام للتحكم في الوصول,ق1.1.4,تحقق من أن التطبيق يفرض قواعد التحكم في الوصول على طبقة خدمة موثوقة trusted service layer ، خاصةً إذا كان التحكم في الوصول من جانب العميل موجودًا ويمكن تجاوزه.,✓,✓,✓,602,
ت4,التحكم في الوصول,ق1.4,التصميم العام للتحكم في الوصول,ق2.1.4,تحقق من أن جميع خصائص المستخدم attributes والبيانات ومعلومات السياسة المستخدمة بواسطة عناصر التحكم في الوصول لا يمكن التلاعب بها من قبل المستخدمين النهائيين ما لم يتم التفويض بذلك على وجه التحديد.,✓,✓,✓,639,
ت4,التحكم في الوصول,ق1.4,التصميم العام للتحكم في الوصول,ق3.1.4,تحقق من وجود مبدأ الامتيازات الأقل least privilege - يجب أن يكون المستخدمون قادرين فقط على الوصول إلى الوظائف وملفات البيانات وعناوين URL ووحدات التحكم والخدمات والموارد الأخرى التي يمتلكون تفويضًا محددًا لها. هذا يعني الحماية ضد الانتحال spoofing ورفع الامتيازات elevation of privilege. ([C7](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,285,
ت4,التحكم في الوصول,ق1.4,التصميم العام للتحكم في الوصول,ق4.1.4,[تم حذفها ، مكررة عن 3.1.4],,,,,
ت4,التحكم في الوصول,ق1.4,التصميم العام للتحكم في الوصول,ق5.1.4,تحقق من أن ضوابط الوصول تفشل بشكل آمن بما في ذلك عند حدوث استثناء exception. ([C10](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,285,
ت4,التحكم في الوصول,ق2.4,التحكم في الوصول لمستوى التشغيل,ق1.2.4,تحقق من أن البيانات الحساسة وواجهات برمجة التطبيقات محمية ضد هجمات مرجع الكائن المباشر غير الآمن Insecure Direct Object Reference (IDOR) التي تستهدف إنشاء السجلات وقراءتها وتحديثها وحذفها ، مثل إنشاء أو تحديث سجل شخص آخر أو عرض سجلات الجميع أو حذف جميع السجلات.,✓,✓,✓,639,
ت4,التحكم في الوصول,ق2.4,التحكم في الوصول لمستوى التشغيل,ق2.2.4,تحقق من أن التطبيق أو إطار العمل يفرض آلية قوية لمكافحة CSRF (anti-CSRF mechanism) لحماية الوظائف المصادق عليها ، وأن مكافحة الأتمتة anti-automation  الفعالة أو مكافحة CSRF تحمي الوظائف غير المصادق عليها.,✓,✓,✓,352,
ت4,التحكم في الوصول,ق3.4,اعتبارات أخرى للتحكم في الوصول,ق1.3.4,تحقق من أن واجهات الإدارة تستخدم المصادقة متعددة العوامل المناسبة لمنع الاستخدام غير المصرح به.,✓,✓,✓,419,
ت4,التحكم في الوصول,ق3.4,اعتبارات أخرى للتحكم في الوصول,ق2.3.4,تحقق من تعطيل تصفح الدليل directory browsing ما لم يكن ذلك مطلوبًا بشكل متعمد. بالإضافة إلى ذلك ، يجب ألا تسمح التطبيقات باكتشاف البيانات الوصفية metadata للملف أو المجلد أو الكشف عنها ، مثل مجلدات Thumbs.db أو .DS_Store أو .git أو .svn.,✓,✓,✓,548,
ت4,التحكم في الوصول,ق3.4,اعتبارات أخرى للتحكم في الوصول,ق3.3.4,تحقق من أن التطبيق لديه تفويض إضافي (مثل المصادقة التكيفية أو التصعيد step up or adaptive authentication) للأنظمة الأقل أهمية lower value systems ، و / أو فصل المهام للتطبيقات عالية القيمة high value applications  لفرض ضوابط مكافحة الاحتيال anti-fraud وفقًا لمخاطر التطبيق والاحتيال السابق.,,✓,✓,732,
ت5,التحقق من الصحة Validation والتعقيم Sanitization  والترميز Encoding,ق1.5,التحقق من صحة المدخلات,ق1.1.5,تحقق من أن التطبيق لديه دفاعات ضد هجمات تلوث مدخلات HTTP (HTTP parameter pollution attacks)، خاصةً إذا كان إطار عمل التطبيق application framework  لا يميز مصدر مدخلات الطلب (GET أو POST أو ملفات تعريف الارتباط cookies أو الرؤوس headers أو متغيرات البيئة environment variables).,✓,✓,✓,235,
ت5,التحقق من الصحة Validation والتعقيم Sanitization  والترميز Encoding,ق1.5,التحقق من صحة المدخلات,ق2.1.5,تحقق من أن إطارات العمل تحمي من هجمات تخصيص المدخلات الجماعية mass parameter assignment attacks ، أو أن التطبيق لديه إجراءات مضادة للحماية من تعيين قيم المدخلات بشكل غير آمن unsafe parameter assignment ، مثل وضع علامة على الحقول على أنها خاصة أو مشابهة marking fields private. ([C5](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,915,
ت5,التحقق من الصحة Validation والتعقيم Sanitization  والترميز Encoding,ق1.5,التحقق من صحة المدخلات,ق3.1.5,تأكد من التحقق من صحة جميع المدخلات (حقول نموذج HTML (HTML form fields) وطلبات REST وبارامترات URL ورؤوس HTTP وملفات تعريف الارتباط Cookies و batch files و RSS feedsوما إلى ذلك) باستخدام التحقق الإيجابي (قوائم السماح).  ([C5](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,20,
ت5,التحقق من الصحة Validation والتعقيم Sanitization  والترميز Encoding,ق1.5,التحقق من صحة المدخلات,ق4.1.5,Vتحقق من أن البيانات المنظمة مكتوبة بشكل صارم وتم التحقق من صحتها مقابل مخطط schema  محدد بما في ذلك الأحرف المسموح بها والطول والنمط (مثل أرقام بطاقة الائتمان، البريد الالكتروني وأرقام الهواتف ، أو التحقق من صحة حقلين مرتبطين ، مثل التحقق من الضاحية ومطابقة الرمز البريدي).  ([C5](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,20,
ت5,التحقق من الصحة Validation والتعقيم Sanitization  والترميز Encoding,ق1.5,التحقق من صحة المدخلات,ق5.1.5,تحقق من أن عمليات إعادة التوجيه إلى الخلف وإعادة التوجيه إلى الأمام (URL redirects and forwards) لعناوين URL تسمح فقط بالوجهات التي تظهر في قائمة السماح ، أو تظهر تحذيرًا عند إعادة التوجيه إلى محتوى يحتمل أن يكون غير موثوق به.,✓,✓,✓,601,
ت5,التحقق من الصحة Validation والتعقيم Sanitization  والترميز Encoding,ق2.5,التعقيم Sanitization ووضع الحماية Sandboxing,ق1.2.5,تحقق من أن جميع مدخلات HTML غير الموثوق بها من محرري WYSIWYG أو ما شابهها قد تم تعقيمها بشكل صحيح باستخدام HTML sanitizer library  أو ميزة في إطار العمل. ([C5](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,116,
ت5,التحقق من الصحة Validation والتعقيم Sanitization  والترميز Encoding,ق2.5,التعقيم Sanitization ووضع الحماية Sandboxing,ق2.2.5,تحقق من تعقيم البيانات غير المهيكلة unstructured لفرض تدابير السلامة مثل الأحرف والطول المسموح بهما.,✓,✓,✓,138,
ت5,التحقق من الصحة Validation والتعقيم Sanitization  والترميز Encoding,ق2.5,التعقيم Sanitization ووضع الحماية Sandboxing,ق3.2.5,تحقق من أن التطبيق يقوم بتعقيم مدخلات المستخدم قبل المرور إلى أنظمة البريد للحماية من هجمات حقن SMTP أو IMAP.,✓,✓,✓,147,
ت5,التحقق من الصحة Validation والتعقيم Sanitization  والترميز Encoding,ق2.5,التعقيم Sanitization ووضع الحماية Sandboxing,ق4.2.5,تحقق من أن التطبيق يتجنب استخدام ()eval أو ميزات تنفيذ التعليمات البرمجية الديناميكية الأخرى dynamic code execution features. في حالة عدم وجود بديل ، يجب تعقيم sanitized أي مدخلات للمستخدم يتم تضمينه أو استخدام وضع الحماية sandboxed له قبل تنفيذه.,✓,✓,✓,95,
ت5,التحقق من الصحة Validation والتعقيم Sanitization  والترميز Encoding,ق2.5,التعقيم Sanitization ووضع الحماية Sandboxing,ق5.2.5,تحقق من أن التطبيق يحمي من هجمات حقن القالب template injection attacks من خلال التأكد من أن أي مدخلات للمستخدم يتم تضمينه معقم أو وضع الحماية.,✓,✓,✓,94,
ت5,التحقق من الصحة Validation والتعقيم Sanitization  والترميز Encoding,ق2.5,التعقيم Sanitization ووضع الحماية Sandboxing,ق6.2.5,تحقق من أن التطبيق يحمي من هجمات SSRF ، عن طريق التحقق من صحة البيانات غير الموثوق بها أو بيانات تعريف ملف HTTP (HTTP file metadata) أو تعقيمها ، مثل أسماء الملفات وحقول مدخلات عنوان URL ، واستخدام قوائم البروتوكولات والنطاقات والمسارات والمنافذ المسموح بها.,✓,✓,✓,918,
ت5,التحقق من الصحة Validation والتعقيم Sanitization  والترميز Encoding,ق2.5,التعقيم Sanitization ووضع الحماية Sandboxing,ق7.2.5,تحقق من أن التطبيق يقوم بتعقيم أو تعطيل أو وضع الحماية للمحتوى القابل للبرمجة Scalable Vector Graphics (SVG) الذي يوفره المستخدم ، خاصةً فيما يتعلق بـ XSS الناتج عن البرامج النصية المضمنة inline scripts و ForeignObject.,✓,✓,✓,159,
ت5,التحقق من الصحة Validation والتعقيم Sanitization  والترميز Encoding,ق2.5,التعقيم Sanitization ووضع الحماية Sandboxing,ق8.2.5,تحقق من أن التطبيق يقوم بتعقيم أو تعطيل أو وضع الحماية لمحتوى لغة قالب التعبير user-supplied scriptable  أو لغة قالب التعبير  expression template languageالتي يوفرها المستخدم ، مثل Markdown أو CSS أو XSL Stylesheets أو BBCode أو ما شابه ذلك.,✓,✓,✓,94,
ت5,التحقق من الصحة Validation والتعقيم Sanitization  والترميز Encoding,ق3.5,ترميز المخرجات ومنع الحقن,ق1.3.5,تحقق من أن ترميز المخرجات مناسب للمترجم والسياق المطلوب. على سبيل المثال ، استخدم المرمزات encoders خصيصًا لقيم HTML ، وسماتHTML  attributes)  (HTML  ، وJavaScript ، وبارامترات URL ، ورؤوس HTTP ، و SMTP ، وغيرها كما يتطلب السياق ، لا سيما من المدخلات غير الموثوق بها (مثل الأسماء التي تحتوي على Unicode أو الفواصل العليا ، مثل ね こ أو O'Hara). ([C4](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,116,
ت5,التحقق من الصحة Validation والتعقيم Sanitization  والترميز Encoding,ق3.5,ترميز المخرجات ومنع الحقن,ق2.3.5,تحقق من أن ترميز المخرجات يحافظ على مجموعة الأحرف واللغة التي اختارها المستخدم، بحيث تكون أي نقطة محرف Unicode (Unicode character point) صالحة ويتم التعامل معها بأمان. ([C4](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,176,
ت5,التحقق من الصحة Validation والتعقيم Sanitization  والترميز Encoding,ق3.5,ترميز المخرجات ومنع الحقن,ق3.3.5,"تحقق من العناية بالسياق context-aware ، ويفضل أن يكون مؤتمتًا - أو في أسوأ الأحوال ، يدويًا - يحمي من XSS المنعكس والمخزن والمستند إلى DOM (reflected, stored, and DOM based XSS). ([C4](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,79,
ت5,التحقق من الصحة Validation والتعقيم Sanitization  والترميز Encoding,ق3.5,ترميز المخرجات ومنع الحقن,ق4.3.5,تحقق من أن اختيار البيانات أو استعلامات قاعدة البيانات (مثل SQL و HQL و ORM و NoSQL) تستخدم الاستعلامات ذات المدخلات parameterized  أو ORMs أو أطر عمل الكيانات entity frameworks أو أن تكون محمية بطريقة أخرى من هجمات حقن قواعد البيانات. ([C3](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,89,
ت5,التحقق من الصحة Validation والتعقيم Sanitization  والترميز Encoding,ق3.5,ترميز المخرجات ومنع الحقن,ق5.3.5,"تحقق من أنه في حالة عدم وجود parameterized  أو تقنيات أكثر أمانًا ، يتم استخدام ترميز المخرجات الخاص بالسياق للحماية من هجمات الحقن ، مثل استخدام SQL escaping للحماية من حقن SQL. ([C3, C4](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,89,
ت5,التحقق من الصحة Validation والتعقيم Sanitization  والترميز Encoding,ق3.5,ترميز المخرجات ومنع الحقن,ق6.3.5,تحقق من أن التطبيق يحمي من هجمات حقن JSON وهجمات JSON eval وJavaScript expression evaluation. ([C4](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,830,
ت5,التحقق من الصحة Validation والتعقيم Sanitization  والترميز Encoding,ق3.5,ترميز المخرجات ومنع الحقن,ق7.3.5,تحقق من أن التطبيق يحمي من الثغرات الأمنية كحقن LDAP ، أو أنه يتم تنفيذ ضوابط أمان محددة لمنع حقن LDAP. ([C4](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,90,
ت5,التحقق من الصحة Validation والتعقيم Sanitization  والترميز Encoding,ق3.5,ترميز المخرجات ومنع الحقن,ق8.3.5,تحقق من أن التطبيق يحمي من حقن أوامر نظام التشغيل وأن استدعاءات نظام التشغيل تستخدم استعلامات نظام تشغيل ذات مدخلات parameterized OS queries  أو تستخدم ترميز إخراج سطر الأوامر السياقي contextual command line output encoding. ([C4](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,78,
